algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
Zoltan-AlgD,4elt.hgr,no,3,16,0.03,0.03,6.06701,km1,523,520,no
Zoltan-AlgD,4elt.hgr,no,4,16,0.03,0.03,6.14321,km1,551,549,no
Zoltan-AlgD,4elt.hgr,no,5,16,0.03,0.03,5.97199,km1,552,547,no
Zoltan-AlgD,4elt.hgr,no,6,16,0.03,0.03,5.93233,km1,528,526,no
Zoltan-AlgD,4elt.hgr,no,7,16,0.03,0.03,6.15966,km1,532,527,no
Zoltan-AlgD,4elt.hgr,no,8,16,0.03,0.03,6.06067,km1,572,567,no
Zoltan-AlgD,4elt.hgr,no,9,16,0.03,0.03,6.21906,km1,571,565,no
Zoltan-AlgD,4elt.hgr,no,10,2,0.03,0.02,1.50543,km1,72,72,no
Zoltan-AlgD,4elt.hgr,no,1,2,0.03,0.03,1.58118,km1,70,70,no
Zoltan-AlgD,4elt.hgr,no,2,2,0.03,0.00299999999999989,1.7032,km1,71,71,no
Zoltan-AlgD,4elt.hgr,no,3,2,0.03,0.022,1.62312,km1,72,72,no
Zoltan-AlgD,4elt.hgr,no,4,2,0.03,0.004,1.71316,km1,82,82,no
Zoltan-AlgD,4elt.hgr,no,5,2,0.03,0.018,1.60249,km1,83,83,no
Zoltan-AlgD,4elt.hgr,no,6,2,0.03,0.00800000000000001,1.59409,km1,71,71,no
Zoltan-AlgD,4elt.hgr,no,7,2,0.03,0.018,1.7177,km1,70,70,no
Zoltan-AlgD,4elt.hgr,no,8,2,0.03,0.0129999999999999,1.6439,km1,87,87,no
Zoltan-AlgD,4elt.hgr,no,9,2,0.03,0.00299999999999989,1.60883,km1,86,86,no
Zoltan-AlgD,4elt.hgr,no,10,32,0.03,0.03,7.19541,km1,938,931,no
Zoltan-AlgD,4elt.hgr,no,1,32,0.03,0.03,7.23374,km1,924,915,no
Zoltan-AlgD,4elt.hgr,no,2,32,0.03,0.03,7.36478,km1,888,880,no
Zoltan-AlgD,4elt.hgr,no,3,32,0.03,0.03,7.31349,km1,931,919,no
Zoltan-AlgD,4elt.hgr,no,4,32,0.03,0.03,7.23181,km1,929,918,no
Zoltan-AlgD,4elt.hgr,no,5,32,0.03,0.03,7.2346,km1,908,900,no
Zoltan-AlgD,4elt.hgr,no,6,32,0.03,0.03,7.31396,km1,908,900,no
Zoltan-AlgD,4elt.hgr,no,7,32,0.03,0.03,7.26751,km1,929,925,no
Zoltan-AlgD,4elt.hgr,no,8,32,0.03,0.03,7.30271,km1,911,902,no
Zoltan-AlgD,4elt.hgr,no,9,32,0.03,0.03,7.59421,km1,948,940,no
Zoltan-AlgD,4elt.hgr,no,10,4,0.03,0.0229999999999999,3.05054,km1,182,182,no
Zoltan-AlgD,4elt.hgr,no,1,4,0.03,0.03,3.10153,km1,189,189,no
Zoltan-AlgD,4elt.hgr,no,2,4,0.03,0.0289999999999999,3.16458,km1,178,176,no
Zoltan-AlgD,4elt.hgr,no,3,4,0.03,0.03,3.1155,km1,202,202,no
Zoltan-AlgD,4elt.hgr,no,4,4,0.03,0.03,3.23702,km1,192,191,no
Zoltan-AlgD,4elt.hgr,no,5,4,0.03,0.03,3.1575,km1,178,178,no
Zoltan-AlgD,4elt.hgr,no,6,4,0.03,0.014,3.12355,km1,175,175,no
Zoltan-AlgD,4elt.hgr,no,7,4,0.03,0.03,3.28607,km1,187,187,no
Zoltan-AlgD,4elt.hgr,no,8,4,0.03,0.022,3.11872,km1,206,206,no
Zoltan-AlgD,4elt.hgr,no,9,4,0.03,0.028,3.15305,km1,205,205,no
Zoltan-AlgD,4elt.hgr,no,10,64,0.03,0.03,8.48244,km1,1449,1429,no
Zoltan-AlgD,4elt.hgr,no,1,64,0.03,0.03,8.46979,km1,1491,1476,no
Zoltan-AlgD,4elt.hgr,no,2,64,0.03,0.03,8.50002,km1,1528,1510,no
Zoltan-AlgD,4elt.hgr,no,3,64,0.03,0.03,8.62303,km1,1489,1467,no
Zoltan-AlgD,4elt.hgr,no,4,64,0.03,0.03,8.57613,km1,1525,1502,no
Zoltan-AlgD,4elt.hgr,no,5,64,0.03,0.03,8.49675,km1,1509,1491,no
Zoltan-AlgD,4elt.hgr,no,6,64,0.03,0.03,8.40707,km1,1503,1483,no
Zoltan-AlgD,4elt.hgr,no,7,64,0.03,0.03,8.42014,km1,1512,1491,no
Zoltan-AlgD,4elt.hgr,no,8,64,0.03,0.03,8.56418,km1,1545,1521,no
Zoltan-AlgD,4elt.hgr,no,9,64,0.03,0.03,8.4411,km1,1487,1465,no
Zoltan-AlgD,4elt.hgr,no,10,8,0.03,0.03,4.56432,km1,301,301,no
Zoltan-AlgD,4elt.hgr,no,1,8,0.03,0.03,4.48981,km1,290,289,no
Zoltan-AlgD,4elt.hgr,no,2,8,0.03,0.03,4.71462,km1,311,307,no
Zoltan-AlgD,4elt.hgr,no,3,8,0.03,0.026,4.52023,km1,340,338,no
Zoltan-AlgD,4elt.hgr,no,4,8,0.03,0.026,4.67182,km1,319,318,no
Zoltan-AlgD,4elt.hgr,no,5,8,0.03,0.03,4.54288,km1,332,332,no
Zoltan-AlgD,4elt.hgr,no,6,8,0.03,0.03,4.59383,km1,302,302,no
Zoltan-AlgD,4elt.hgr,no,7,8,0.03,0.03,4.66763,km1,308,306,no
Zoltan-AlgD,4elt.hgr,no,8,8,0.03,0.03,4.57963,km1,351,349,no
Zoltan-AlgD,4elt.hgr,no,9,8,0.03,0.0289999999999999,4.65387,km1,373,371,no
Zoltan-AlgD,598a.hgr,no,10,128,0.03,0.03,273.363,km1,26442,24085,no
Zoltan-AlgD,598a.hgr,no,1,128,0.03,0.03,276.843,km1,26492,24111,no
Zoltan-AlgD,598a.hgr,no,2,128,0.03,0.03,272.487,km1,26358,23925,no
Zoltan-AlgD,598a.hgr,no,3,128,0.03,0.03,271.889,km1,26249,23928,no
Zoltan-AlgD,598a.hgr,no,4,128,0.03,0.03,274.535,km1,26293,23946,no
Zoltan-AlgD,598a.hgr,no,5,128,0.03,0.03,273.627,km1,26129,23806,no
Zoltan-AlgD,598a.hgr,no,6,128,0.03,0.03,265.77,km1,26331,23994,no
Zoltan-AlgD,598a.hgr,no,7,128,0.03,0.03,272.856,km1,26395,24019,no
Zoltan-AlgD,598a.hgr,no,8,128,0.03,0.03,276.311,km1,26504,24057,no
Zoltan-AlgD,598a.hgr,no,9,128,0.03,0.03,274.206,km1,25726,23504,no
Zoltan-AlgD,598a.hgr,no,10,16,0.03,0.03,179.032,km1,8526,8244,no
Zoltan-AlgD,598a.hgr,no,1,16,0.03,0.03,172.662,km1,8865,8598,no
Zoltan-AlgD,598a.hgr,no,2,16,0.03,0.03,174.957,km1,8382,8098,no
Zoltan-AlgD,598a.hgr,no,3,16,0.03,0.03,171.233,km1,8336,8102,no
Zoltan-AlgD,598a.hgr,no,4,16,0.03,0.03,176.097,km1,8701,8415,no
Zoltan-AlgD,598a.hgr,no,5,16,0.03,0.03,173.494,km1,8727,8415,no
Zoltan-AlgD,598a.hgr,no,6,16,0.03,0.03,171.962,km1,8510,8219,no
Zoltan-AlgD,598a.hgr,no,7,16,0.03,0.03,179.227,km1,8286,8005,no
Zoltan-AlgD,598a.hgr,no,8,16,0.03,0.03,175.3,km1,8235,7934,no
Zoltan-AlgD,598a.hgr,no,9,16,0.03,0.03,174.816,km1,8527,8240,no
Zoltan-AlgD,598a.hgr,no,10,2,0.03,0.03,58.6999,km1,756,756,no
Zoltan-AlgD,598a.hgr,no,1,2,0.03,0.03,49.3326,km1,717,717,no
Zoltan-AlgD,598a.hgr,no,2,2,0.03,0.026,50.5687,km1,674,674,no
Zoltan-AlgD,598a.hgr,no,3,2,0.03,0.004,49.8755,km1,682,682,no
Zoltan-AlgD,598a.hgr,no,4,2,0.03,0.0189999999999999,48.3536,km1,684,684,no
Zoltan-AlgD,598a.hgr,no,5,2,0.03,0.00099999999999989,50.7904,km1,667,667,no
Zoltan-AlgD,598a.hgr,no,6,2,0.03,0.022,51.2607,km1,655,655,no
Zoltan-AlgD,598a.hgr,no,7,2,0.03,0.03,47.3422,km1,695,695,no
Zoltan-AlgD,598a.hgr,no,8,2,0.03,0.0089999999999999,52.945,km1,642,642,no
Zoltan-AlgD,598a.hgr,no,9,2,0.03,0.026,50.9978,km1,667,667,no
Zoltan-AlgD,598a.hgr,no,10,32,0.03,0.03,212.75,km1,13075,12438,no
Zoltan-AlgD,598a.hgr,no,1,32,0.03,0.03,210.593,km1,12813,12173,no
Zoltan-AlgD,598a.hgr,no,2,32,0.03,0.03,205.594,km1,12886,12281,no
Zoltan-AlgD,598a.hgr,no,3,32,0.03,0.03,204.178,km1,13147,12528,no
Zoltan-AlgD,598a.hgr,no,4,32,0.03,0.03,208.607,km1,12983,12381,no
Zoltan-AlgD,598a.hgr,no,5,32,0.03,0.03,209.697,km1,12813,12210,no
Zoltan-AlgD,598a.hgr,no,6,32,0.03,0.03,206.215,km1,12728,12136,no
Zoltan-AlgD,598a.hgr,no,7,32,0.03,0.03,212.193,km1,12865,12255,no
Zoltan-AlgD,598a.hgr,no,8,32,0.03,0.03,212.133,km1,13032,12388,no
Zoltan-AlgD,598a.hgr,no,9,32,0.03,0.03,210.013,km1,13034,12340,no
Zoltan-AlgD,598a.hgr,no,10,4,0.03,0.03,95.1904,km1,2435,2429,no
Zoltan-AlgD,598a.hgr,no,1,4,0.03,0.03,102.696,km1,2430,2430,no
Zoltan-AlgD,598a.hgr,no,2,4,0.03,0.03,91.0776,km1,2366,2366,no
Zoltan-AlgD,598a.hgr,no,3,4,0.03,0.03,97.8439,km1,2347,2338,no
Zoltan-AlgD,598a.hgr,no,4,4,0.03,0.03,98.361,km1,2393,2393,no
Zoltan-AlgD,598a.hgr,no,5,4,0.03,0.03,92.2358,km1,2347,2343,no
Zoltan-AlgD,598a.hgr,no,6,4,0.03,0.03,98.3571,km1,2331,2331,no
Zoltan-AlgD,598a.hgr,no,7,4,0.03,0.03,96.7835,km1,2406,2406,no
Zoltan-AlgD,598a.hgr,no,8,4,0.03,0.03,94.8258,km1,2266,2262,no
Zoltan-AlgD,598a.hgr,no,9,4,0.03,0.03,95.7742,km1,2496,2494,no
Zoltan-AlgD,598a.hgr,no,10,64,0.03,0.03,241.901,km1,18832,17489,no
Zoltan-AlgD,598a.hgr,no,1,64,0.03,0.03,240.336,km1,18382,17226,no
Zoltan-AlgD,598a.hgr,no,2,64,0.03,0.03,240.891,km1,18922,17656,no
Zoltan-AlgD,598a.hgr,no,3,64,0.03,0.03,246.506,km1,19006,17753,no
Zoltan-AlgD,598a.hgr,no,4,64,0.03,0.03,233.475,km1,18786,17548,no
Zoltan-AlgD,598a.hgr,no,5,64,0.03,0.03,241.52,km1,19024,17789,no
Zoltan-AlgD,598a.hgr,no,6,64,0.03,0.03,243.194,km1,18800,17589,no
Zoltan-AlgD,598a.hgr,no,7,64,0.03,0.03,237.735,km1,18720,17473,no
Zoltan-AlgD,598a.hgr,no,8,64,0.03,0.03,238.928,km1,18577,17353,no
Zoltan-AlgD,598a.hgr,no,9,64,0.03,0.03,241.006,km1,18724,17530,no
Zoltan-AlgD,598a.hgr,no,10,8,0.03,0.03,139.89,km1,4978,4903,no
Zoltan-AlgD,598a.hgr,no,1,8,0.03,0.03,141.845,km1,5069,4980,no
Zoltan-AlgD,598a.hgr,no,2,8,0.03,0.03,138.911,km1,5116,5027,no
Zoltan-AlgD,598a.hgr,no,3,8,0.03,0.03,135.585,km1,5084,5019,no
Zoltan-AlgD,598a.hgr,no,4,8,0.03,0.03,136.989,km1,5060,4970,no
Zoltan-AlgD,598a.hgr,no,5,8,0.03,0.03,139.492,km1,4942,4879,no
Zoltan-AlgD,598a.hgr,no,6,8,0.03,0.03,135.646,km1,4862,4789,no
Zoltan-AlgD,598a.hgr,no,7,8,0.03,0.03,142.027,km1,5015,4954,no
Zoltan-AlgD,598a.hgr,no,8,8,0.03,0.03,137.828,km1,4863,4786,no
Zoltan-AlgD,598a.hgr,no,9,8,0.03,0.03,139.191,km1,4982,4916,no
Zoltan-AlgD,add20.hgr,no,10,128,0.03,0.0289999999999999,0.944009,km1,1492,261,no
Zoltan-AlgD,add20.hgr,no,1,128,0.03,0.0289999999999999,0.956455,km1,1515,268,no
Zoltan-AlgD,add20.hgr,no,2,128,0.03,0.0289999999999999,0.943382,km1,1512,275,no
Zoltan-AlgD,add20.hgr,no,3,128,0.03,0.0289999999999999,0.942349,km1,1500,265,no
Zoltan-AlgD,add20.hgr,no,4,128,0.03,0.0289999999999999,0.952395,km1,1507,267,no
Zoltan-AlgD,add20.hgr,no,5,128,0.03,0.0289999999999999,0.937525,km1,1491,273,no
Zoltan-AlgD,add20.hgr,no,6,128,0.03,0.0289999999999999,0.946878,km1,1540,271,no
Zoltan-AlgD,add20.hgr,no,7,128,0.03,0.0289999999999999,0.957346,km1,1485,261,no
