algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-D,auto.hgr,no,4,8,0.03,0.0105858416179,13.05,km1,12922,12922,no
PaToH-D,auto.hgr,no,5,8,0.03,0.00648521578367,13.123,km1,14522,14522,no
PaToH-D,auto.hgr,no,1,16,0.03,0.00539186345118,15.614,km1,23834,23834,no
PaToH-D,auto.hgr,no,2,16,0.03,0.00307968565967,15.499,km1,23123,23123,no
PaToH-D,auto.hgr,no,3,16,0.03,0.00426232356973,15.637,km1,24358,24358,no
PaToH-D,auto.hgr,no,4,16,0.03,0.00193566449769,15.529,km1,24369,24369,no
PaToH-D,auto.hgr,no,5,16,0.03,0.00505879399896,15.519,km1,22153,22153,no
PaToH-D,auto.hgr,no,1,32,0.03,0.0033693112703,17.579,km1,37049,37049,no
PaToH-D,auto.hgr,no,2,32,0.03,0.0036010117588,17.76,km1,37489,37489,no
PaToH-D,auto.hgr,no,3,32,0.03,0.00269351817883,17.738,km1,36719,36719,no
PaToH-D,auto.hgr,no,4,32,0.03,0.0012936610608,17.641,km1,36064,36064,no
PaToH-D,auto.hgr,no,5,32,0.03,0.00143847386612,17.653,km1,37625,37625,no
PaToH-D,auto.hgr,no,1,64,0.03,0.000579251221255,19.648,km1,54620,54620,no
PaToH-D,auto.hgr,no,2,64,0.03,0.00123573593868,19.64,km1,54116,54116,no
PaToH-D,auto.hgr,no,3,64,0.03,0.00196945415227,19.582,km1,54699,54699,no
PaToH-D,auto.hgr,no,4,64,0.03,0.00376513293816,19.683,km1,54666,54666,no
PaToH-D,auto.hgr,no,5,64,0.03,0.000675793091464,19.719,km1,54791,54791,no
PaToH-D,auto.hgr,no,1,128,0.03,0.000888168056843,21.47,km1,76828,76828,no
PaToH-D,auto.hgr,no,2,128,0.03,0.00278035217794,21.535,km1,77357,77357,no
PaToH-D,auto.hgr,no,3,128,0.03,0.00150602409639,21.521,km1,76817,76817,no
PaToH-D,auto.hgr,no,4,128,0.03,0.00131294408403,21.591,km1,77078,77078,no
PaToH-D,auto.hgr,no,5,128,0.03,0.00139017608897,21.413,km1,76881,76881,no
PaToH-D,bcsstk29.hgr,no,1,2,0.03,0,0.243,km1,326,326,no
PaToH-D,bcsstk29.hgr,no,2,2,0.03,0,0.249,km1,341,341,no
PaToH-D,bcsstk29.hgr,no,3,2,0.03,0,0.249,km1,304,304,no
PaToH-D,bcsstk29.hgr,no,4,2,0.03,0.0126970285518,0.248,km1,218,218,no
