algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-R,add32.hgr,no,2,16,0.03,0.00844595,0.490959,km1,28,25,no
KaHyPar-R,add32.hgr,no,3,16,0.03,0.0118243,0.493026,km1,29,22,no
KaHyPar-R,add32.hgr,no,4,16,0.03,0.0168919,0.501932,km1,28,25,no
KaHyPar-R,add32.hgr,no,5,16,0.03,0.0185811,0.462312,km1,30,25,no
KaHyPar-R,add32.hgr,no,1,32,0.03,0.0202703,0.82803,km1,55,37,no
KaHyPar-R,add32.hgr,no,2,32,0.03,0.0135135,0.796223,km1,52,35,no
KaHyPar-R,add32.hgr,no,3,32,0.03,0.0236486,0.815124,km1,52,36,no
KaHyPar-R,add32.hgr,no,4,32,0.03,0.0135135,0.814471,km1,54,38,no
KaHyPar-R,add32.hgr,no,5,32,0.03,0.0101351,0.786353,km1,53,37,no
KaHyPar-R,add32.hgr,no,1,64,0.03,0.027027,1.39507,km1,150,112,no
KaHyPar-R,add32.hgr,no,2,64,0.03,0.027027,1.48016,km1,152,119,no
KaHyPar-R,add32.hgr,no,3,64,0.03,0.027027,1.48607,km1,148,115,no
KaHyPar-R,add32.hgr,no,4,64,0.03,0.027027,1.40278,km1,149,112,no
KaHyPar-R,add32.hgr,no,5,64,0.03,0.027027,1.44846,km1,152,111,no
KaHyPar-R,add32.hgr,no,1,128,0.03,0.027027,2.03992,km1,338,229,no
KaHyPar-R,add32.hgr,no,2,128,0.03,0.027027,2.15103,km1,333,228,no
KaHyPar-R,add32.hgr,no,3,128,0.03,0.027027,2.05811,km1,336,238,no
KaHyPar-R,add32.hgr,no,4,128,0.03,0.027027,2.15559,km1,332,230,no
KaHyPar-R,add32.hgr,no,5,128,0.03,0.027027,2.04925,km1,328,226,no
KaHyPar-R,auto.hgr,no,1,2,0.03,0.0299957,238.897,km1,2288,2288,no
KaHyPar-R,auto.hgr,no,2,2,0.03,0.0299739,280.433,km1,2295,2295,no
KaHyPar-R,auto.hgr,no,3,2,0.03,0.0299456,210.15,km1,2292,2292,no
KaHyPar-R,auto.hgr,no,4,2,0.03,0.0296294,256.862,km1,2318,2318,no
KaHyPar-R,auto.hgr,no,5,2,0.03,0.028693,241.341,km1,2297,2297,no
KaHyPar-R,auto.hgr,no,1,4,0.03,0.0299981,751.565,km1,6448,6444,no
KaHyPar-R,auto.hgr,no,2,4,0.03,0.0299848,660.441,km1,6428,6426,no
KaHyPar-R,auto.hgr,no,3,4,0.03,0.0296457,705.884,km1,6528,6498,no
KaHyPar-R,auto.hgr,no,4,4,0.03,0.0299486,1194.57,km1,6483,6481,no
KaHyPar-R,auto.hgr,no,5,4,0.03,0.0299993,682.003,km1,6449,6445,no
KaHyPar-R,auto.hgr,no,1,8,0.03,0.028562,661.978,km1,11146,11068,no
KaHyPar-R,auto.hgr,no,2,8,0.03,0.0299087,1101.5,km1,11591,11517,no
KaHyPar-R,auto.hgr,no,3,8,0.03,0.0298243,649.418,km1,11327,11244,no
KaHyPar-R,auto.hgr,no,4,8,0.03,0.0294791,713.708,km1,11515,11443,no
KaHyPar-R,auto.hgr,no,5,8,0.03,0.0299763,663.756,km1,11388,11306,no
KaHyPar-R,auto.hgr,no,1,16,0.03,0.0295949,571.046,km1,19812,19518,no
KaHyPar-R,auto.hgr,no,2,16,0.03,0.0299038,581.121,km1,20168,19898,no
KaHyPar-R,auto.hgr,no,3,16,0.03,0.0299811,485.762,km1,19848,19609,no
KaHyPar-R,auto.hgr,no,4,16,0.03,0.0299473,486.358,km1,19795,19537,no
KaHyPar-R,auto.hgr,no,5,16,0.03,0.0295949,418.384,km1,20107,19822,no
KaHyPar-R,auto.hgr,no,1,32,0.03,0.0298121,525.119,km1,30159,29481,no
KaHyPar-R,auto.hgr,no,2,32,0.03,0.0299666,517.504,km1,30574,29916,no
KaHyPar-R,auto.hgr,no,3,32,0.03,0.0298025,516.475,km1,30392,29717,no
KaHyPar-R,auto.hgr,no,4,32,0.03,0.0299183,556.738,km1,30618,29889,no
KaHyPar-R,auto.hgr,no,5,32,0.03,0.029928,437.102,km1,30587,29868,no
KaHyPar-R,auto.hgr,no,1,64,0.03,0.0299859,459.454,km1,44393,42974,no
KaHyPar-R,auto.hgr,no,2,64,0.03,0.0297156,509.177,km1,44413,42895,no
KaHyPar-R,auto.hgr,no,3,64,0.03,0.029928,427.125,km1,44851,43380,no
KaHyPar-R,auto.hgr,no,4,64,0.03,0.029928,469.873,km1,44961,43550,no
KaHyPar-R,auto.hgr,no,5,64,0.03,0.0299473,480.182,km1,44514,43045,no
KaHyPar-R,auto.hgr,no,1,128,0.03,0.0299274,447.698,km1,62272,59389,no
KaHyPar-R,auto.hgr,no,2,128,0.03,0.0296185,472.402,km1,62559,59540,no
KaHyPar-R,auto.hgr,no,3,128,0.03,0.0298888,466.526,km1,62232,59248,no
KaHyPar-R,auto.hgr,no,4,128,0.03,0.0298502,474.081,km1,62604,59722,no
KaHyPar-R,auto.hgr,no,5,128,0.03,0.0298502,485.084,km1,62100,59223,no
KaHyPar-R,bcsstk29.hgr,no,1,2,0.03,0.00527832,9.0218,km1,180,180,no
KaHyPar-R,bcsstk29.hgr,no,2,2,0.03,0.0224279,8.60707,km1,180,180,no
KaHyPar-R,bcsstk29.hgr,no,3,2,0.03,0.0202413,8.63263,km1,180,180,no
KaHyPar-R,bcsstk29.hgr,no,4,2,0.03,0,9.0518,km1,180,180,no
KaHyPar-R,bcsstk29.hgr,no,5,2,0.03,0.0153791,8.55284,km1,180,180,no
KaHyPar-R,bcsstk29.hgr,no,1,4,0.03,0.00655331,14.4085,km1,547,547,no
KaHyPar-R,bcsstk29.hgr,no,2,4,0.03,0.00609087,14.2318,km1,542,542,no
KaHyPar-R,bcsstk29.hgr,no,3,4,0.03,0.00757065,14.5662,km1,572,572,no
KaHyPar-R,bcsstk29.hgr,no,4,4,0.03,0.00122874,14.7806,km1,541,541,no
KaHyPar-R,bcsstk29.hgr,no,5,4,0.03,0.0269399,14.3685,km1,544,538,no
KaHyPar-R,bcsstk29.hgr,no,1,8,0.03,0.0223285,20.2252,km1,1125,1088,no
KaHyPar-R,bcsstk29.hgr,no,2,8,0.03,0.0206638,19.2916,km1,1140,1115,no
KaHyPar-R,bcsstk29.hgr,no,3,8,0.03,0.0243896,19.5409,km1,1167,1138,no
KaHyPar-R,bcsstk29.hgr,no,4,8,0.03,0.0259486,19.6462,km1,1172,1141,no
KaHyPar-R,bcsstk29.hgr,no,5,8,0.03,0.00142691,19.4001,km1,1169,1138,no
KaHyPar-R,bcsstk29.hgr,no,1,16,0.03,0.0187084,24.4167,km1,1966,1849,no
KaHyPar-R,bcsstk29.hgr,no,2,16,0.03,0.029648,25.0828,km1,1980,1871,no
KaHyPar-R,bcsstk29.hgr,no,3,16,0.03,0.0297537,25.0808,km1,1989,1880,no
KaHyPar-R,bcsstk29.hgr,no,4,16,0.03,0.0289081,25.1247,km1,1935,1840,no
KaHyPar-R,bcsstk29.hgr,no,5,16,0.03,0.0298594,25.0215,km1,1955,1865,no
KaHyPar-R,bcsstk29.hgr,no,1,32,0.03,0.0286439,30.7824,km1,3124,2933,no
KaHyPar-R,bcsstk29.hgr,no,2,32,0.03,0.0293838,30.6205,km1,3027,2811,no
KaHyPar-R,bcsstk29.hgr,no,3,32,0.03,0.0284325,30.4899,km1,3035,2839,no
KaHyPar-R,bcsstk29.hgr,no,4,32,0.03,0.027904,30.3419,km1,2974,2739,no
KaHyPar-R,bcsstk29.hgr,no,5,32,0.03,0.0298066,30.2057,km1,3006,2778,no
KaHyPar-R,bcsstk29.hgr,no,1,64,0.03,0.0283238,36.3,km1,4758,4207,no
KaHyPar-R,bcsstk29.hgr,no,2,64,0.03,0.0276897,35.909,km1,4512,3968,no
KaHyPar-R,bcsstk29.hgr,no,3,64,0.03,0.0295921,36.5035,km1,4474,4021,no
KaHyPar-R,bcsstk29.hgr,no,4,64,0.03,0.0298034,36.4663,km1,4617,4118,no
KaHyPar-R,bcsstk29.hgr,no,5,64,0.03,0.0298034,36.1013,km1,4599,4083,no
KaHyPar-R,bcsstk29.hgr,no,1,128,0.03,0.0291631,43.5342,km1,6997,5958,no
KaHyPar-R,bcsstk29.hgr,no,2,128,0.03,0.0295858,43.0661,km1,6938,5843,no
KaHyPar-R,bcsstk29.hgr,no,3,128,0.03,0.0291631,43.5477,km1,7069,5991,no
KaHyPar-R,bcsstk29.hgr,no,4,128,0.03,0.0291631,43.1932,km1,7180,5896,no
