algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
Hype,fe_rotor.hgr,no,1,32,0.03,4.83068e-05,2.259,km1,175543,81123,no
Hype,fe_rotor.hgr,no,1,64,0.03,9.6609e-05,3.281,km1,182913,81802,no
Hype,fe_rotor.hgr,no,1,128,0.03,0.000193199,2.128,km1,203161,84393,no
Hype,fe_sphere.hgr,no,1,2,0.03,0,0.072,km1,643,643,no
Hype,fe_sphere.hgr,no,1,4,0.03,0,0.049,km1,1084,1084,no
Hype,fe_sphere.hgr,no,1,8,0.03,0,0.071,km1,2116,2107,no
Hype,fe_sphere.hgr,no,1,16,0.03,0,0.042,km1,3591,3547,no
Hype,fe_sphere.hgr,no,1,32,0.03,0,0.074,km1,6684,6550,no
Hype,fe_sphere.hgr,no,1,64,0.03,0,0.043,km1,11636,10854,no
Hype,fe_sphere.hgr,no,1,128,0.03,0,0.077,km1,17508,13703,no
Hype,fe_tooth.hgr,no,1,2,0.03,4.41899e-06,1.475,km1,23696,23696,no
Hype,fe_tooth.hgr,no,1,4,0.03,8.83798e-06,2.112,km1,47353,34738,no
Hype,fe_tooth.hgr,no,1,8,0.03,1.7676e-05,1.379,km1,64595,39780,no
Hype,fe_tooth.hgr,no,1,16,0.03,3.53519e-05,2.004,km1,77411,42104,no
Hype,fe_tooth.hgr,no,1,32,0.03,7.07014e-05,1.44,km1,91904,44414,no
Hype,fe_tooth.hgr,no,1,64,0.03,0.000141403,1.994,km1,98801,45326,no
Hype,fe_tooth.hgr,no,1,128,0.03,0.000282805,1.291,km1,110611,47022,no
Hype,finan512.hgr,no,1,2,0.03,0,1.142,km1,28430,28430,no
Hype,finan512.hgr,no,1,4,0.03,0,0.789,km1,35059,30231,no
Hype,finan512.hgr,no,1,8,0.03,0,1.138,km1,44619,33233,no
Hype,finan512.hgr,no,1,16,0.03,0,0.755,km1,45585,33229,no
Hype,finan512.hgr,no,1,32,0.03,0,1.065,km1,49209,33418,no
Hype,finan512.hgr,no,1,64,0.03,0,0.721,km1,54028,34138,no
Hype,finan512.hgr,no,1,128,0.03,0,0.974,km1,57658,34969,no
Hype,m14b.hgr,no,1,2,0.03,0,5.975,km1,75139,75139,no
Hype,m14b.hgr,no,1,4,0.03,2.38234e-06,8.341,km1,186567,133974,no
Hype,m14b.hgr,no,1,8,0.03,4.76467e-06,6.099,km1,267133,153697,no
Hype,m14b.hgr,no,1,16,0.03,9.52935e-06,8.354,km1,310525,160889,no
Hype,m14b.hgr,no,1,32,0.03,1.90585e-05,5.894,km1,351393,166155,no
Hype,m14b.hgr,no,1,64,0.03,3.8117e-05,8.017,km1,376866,169438,no
Hype,m14b.hgr,no,1,128,0.03,7.62311e-05,5.65,km1,400735,172183,no
Hype,mc2depi_spmv.hgr,no,1,2,0.03,9.52278e-07,2.558,km1,2310,2310,no
Hype,mc2depi_spmv.hgr,no,1,4,0.03,1.90456e-06,1.907,km1,3850,3850,no
Hype,mc2depi_spmv.hgr,no,1,8,0.03,3.8091e-06,2.469,km1,7981,7981,no
Hype,mc2depi_spmv.hgr,no,1,16,0.03,7.61818e-06,1.644,km1,13699,13699,no
Hype,mc2depi_spmv.hgr,no,1,32,0.03,1.52362e-05,2.234,km1,25546,25546,no
Hype,mc2depi_spmv.hgr,no,1,64,0.03,3.0472e-05,1.451,km1,48185,48185,no
Hype,mc2depi_spmv.hgr,no,1,128,0.03,6.09422e-05,2.071,km1,93684,93684,no
Hype,memplus.hgr,no,1,2,0.03,0,0.136,km1,4178,4178,no
Hype,memplus.hgr,no,1,4,0.03,0,0.202,km1,5272,4768,no
Hype,memplus.hgr,no,1,8,0.03,0.000147601,0.126,km1,6896,5523,no
Hype,memplus.hgr,no,1,16,0.03,0.000295159,0.195,km1,8191,5852,no
Hype,memplus.hgr,no,1,32,0.03,0.000590319,0.13,km1,9923,6130,no
Hype,memplus.hgr,no,1,64,0.03,0.00118064,0.203,km1,11571,6122,no
Hype,memplus.hgr,no,1,128,0.03,0.00235849,0.131,km1,13992,6255,no
