algorithm,graph,timeout,interrupted,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,0,128,0.03,0.0299706,298.272,km1,116455,116134,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,1,128,0.03,0.0299706,291.552,km1,114195,113898,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,2,128,0.03,0.0299706,295.868,km1,115341,115040,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,3,128,0.03,0.0299706,304.791,km1,113575,113274,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,4,128,0.03,0.0299706,304.238,km1,115436,115111,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,5,128,0.03,0.0299706,295.115,km1,115187,114875,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,6,128,0.03,0.0299706,293.653,km1,115121,114829,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,7,128,0.03,0.0299706,284.956,km1,114465,114163,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,8,128,0.03,0.0299706,292.601,km1,115689,115352,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,9,128,0.03,0.0299706,298.758,km1,114245,113977,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,0,16,0.03,0.0277538,299.541,km1,19589,19589,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,1,16,0.03,0.0270893,194.363,km1,19601,19601,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,2,16,0.03,0.0143223,235.789,km1,19589,19589,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,3,16,0.03,0.0267217,205.14,km1,19603,19603,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,4,16,0.03,0.0278952,197.199,km1,19915,19915,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,5,16,0.03,0.0271035,254.588,km1,19879,19879,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,6,16,0.03,0.0299311,228.524,km1,19514,19514,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,7,16,0.03,0.0100666,191.387,km1,19452,19452,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,8,16,0.03,0.0271035,192.122,km1,19601,19601,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,9,16,0.03,0.0295494,228.742,km1,19487,19487,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,0,2,0.03,0.000376441,241.374,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,1,2,0.03,0.000496619,308.699,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,2,2,0.03,0.000980867,229.288,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,3,2,0.03,0.00979807,237.933,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,4,2,0.03,0.000980867,239.28,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,5,2,0.03,0.00589227,239.924,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,6,2,0.03,0.0009791,206.633,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,7,2,0.03,0.000980867,246.663,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,8,2,0.03,0.000201475,203.21,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,9,2,0.03,0.0116113,290.711,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,0,32,0.03,0.0296338,218.907,km1,41968,41958,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,1,32,0.03,0.0297186,247.587,km1,44712,44706,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,2,32,0.03,0.0299731,229.378,km1,43670,43668,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,3,32,0.03,0.0299731,235.52,km1,44127,44120,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,4,32,0.03,0.0299449,294.085,km1,42896,42887,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,5,32,0.03,0.0291814,233.681,km1,42000,41989,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,6,32,0.03,0.0299449,224.665,km1,42594,42582,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,7,32,0.03,0.029549,267.955,km1,44887,44883,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,8,32,0.03,0.0293793,242.4,km1,43852,43844,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,9,32,0.03,0.0299731,207.641,km1,42417,42413,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,0,4,0.03,0.0257535,202.212,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,1,4,0.03,0.00221623,192.758,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,2,4,0.03,0.00808729,170.935,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,3,4,0.03,0.0232651,201.699,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,4,4,0.03,0.029069,212.837,km1,3799,3799,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,5,4,0.03,0.0261812,220.048,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,6,4,0.03,0.0126046,161.561,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,7,4,0.03,0.00214907,157.589,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,8,4,0.03,0.000922545,219.393,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,9,4,0.03,0.0192321,191.168,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,0,64,0.03,0.0299723,285.745,km1,71533,71386,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,1,64,0.03,0.0299723,306.681,km1,71817,71705,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,2,64,0.03,0.0299723,299.611,km1,71629,71548,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,3,64,0.03,0.0299723,333.147,km1,71914,71806,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,4,64,0.03,0.0299723,271.026,km1,70687,70595,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,5,64,0.03,0.0299723,297.827,km1,71420,71301,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,6,64,0.03,0.0299723,298.13,km1,71262,71178,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,7,64,0.03,0.0299723,304.884,km1,72309,72243,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,8,64,0.03,0.0299723,299.026,km1,70713,70593,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,9,64,0.03,0.0299723,301.899,km1,71857,71751,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,0,8,0.03,0.0174753,146.491,km1,8148,8148,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,1,8,0.03,0.0265169,136.136,km1,8148,8148,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,2,8,0.03,0.0130994,153.306,km1,8455,8455,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,3,8,0.03,0.0174753,140.624,km1,8148,8148,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,4,8,0.03,0.0195112,143.494,km1,8148,8148,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,5,8,0.03,0.00382448,143.102,km1,8148,8148,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,6,8,0.03,0.0174399,188.517,km1,9069,9069,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,7,8,0.03,0.0278176,130.686,km1,8278,8278,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,8,8,0.03,0.0171147,152.157,km1,8455,8455,no
kKaHyPar,sat14_SAT_dat.k70-24_1_rule_1.cnf.primal.hgr,no,no,9,8,0.03,0.019179,248.188,km1,8455,8455,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,0,128,0.03,0.0293476,815.368,km1,36448,34254,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,1,128,0.03,0.0295361,815.304,km1,36478,34257,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,2,128,0.03,0.0289707,819.961,km1,36619,34495,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,3,128,0.03,0.0297515,816.673,km1,36379,34182,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,4,128,0.03,0.0293207,830.224,km1,36585,34351,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,5,128,0.03,0.0291322,816.714,km1,36420,34530,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,6,128,0.03,0.0293745,822.141,km1,36537,34371,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,7,128,0.03,0.0295092,837.472,km1,36349,34106,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,8,128,0.03,0.0295092,821.965,km1,36166,33948,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,9,128,0.03,0.0295361,828.822,km1,36477,34249,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,0,16,0.03,0.0279072,219.377,km1,9040,9040,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,1,16,0.03,0.0240738,223.317,km1,9033,9033,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,2,16,0.03,0.0292029,209.991,km1,9028,9028,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,3,16,0.03,0.0294621,217.082,km1,8989,8989,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,4,16,0.03,0.0258474,224.95,km1,8843,8836,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,5,16,0.03,0.0292668,214.617,km1,9031,9031,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,6,16,0.03,0.0234007,212.236,km1,9000,9000,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,7,16,0.03,0.0274427,220.686,km1,9073,9073,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,8,16,0.03,0.0289505,213.825,km1,9061,9061,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,9,16,0.03,0.0233569,217.81,km1,9037,9037,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,0,2,0.03,0.0116751,373.012,km1,580,580,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,1,2,0.03,0.0082961,322.641,km1,580,580,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,2,2,0.03,0.00287755,301.556,km1,580,580,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,3,2,0.03,0.0116751,271.417,km1,580,580,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,4,2,0.03,0.00141858,299.864,km1,580,580,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,5,2,0.03,0.00136852,385.609,km1,580,580,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,6,2,0.03,0.0082961,294.417,km1,580,580,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,7,2,0.03,0.0116755,383.06,km1,580,580,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,8,2,0.03,0.00404203,192.212,km1,580,580,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,9,2,0.03,0.00829568,296.981,km1,580,580,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,0,32,0.03,0.0298457,331.271,km1,13019,12771,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,1,32,0.03,0.0292803,342.516,km1,13008,12840,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,2,32,0.03,0.0299803,351.118,km1,13485,13308,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,3,32,0.03,0.0295899,333.114,km1,12837,12613,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,4,32,0.03,0.0295361,353.079,km1,13108,12895,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,5,32,0.03,0.0299332,358.891,km1,13283,13116,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,6,32,0.03,0.0295294,336.78,km1,12960,12755,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,7,32,0.03,0.0299803,374.621,km1,13223,13012,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,8,32,0.03,0.0297649,349.652,km1,13023,12798,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,9,32,0.03,0.0295967,340.072,km1,13138,12881,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,0,4,0.03,0.0209826,353.604,km1,1740,1740,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,1,4,0.03,0.0144105,296.972,km1,1740,1740,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,2,4,0.03,0.0139864,304.022,km1,1740,1740,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,3,4,0.03,0.0221151,265.4,km1,1740,1740,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,4,4,0.03,0.0209826,306.138,km1,1740,1740,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,5,4,0.03,0.0139864,314.173,km1,1740,1740,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,6,4,0.03,0.0209817,229.304,km1,1740,1740,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,7,4,0.03,0.0147866,334.299,km1,1740,1740,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,8,4,0.03,0.0142245,259.657,km1,1740,1740,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,9,4,0.03,0.0209834,207.226,km1,1740,1740,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,0,64,0.03,0.0295226,465.348,km1,23026,22403,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,1,64,0.03,0.0284457,489.907,km1,23210,22577,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,2,64,0.03,0.0296707,470.479,km1,22953,22349,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,3,64,0.03,0.0295496,455.965,km1,22953,22324,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,4,64,0.03,0.029913,500.085,km1,23413,22810,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,5,64,0.03,0.0282841,469.237,km1,23062,22444,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,6,64,0.03,0.028486,462.031,km1,23059,22420,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,7,64,0.03,0.0291188,473.199,km1,23092,22409,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,8,64,0.03,0.0293745,530.479,km1,23161,22522,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,9,64,0.03,0.0294822,469.818,km1,22965,22368,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,0,8,0.03,0.0272004,186.561,km1,4102,4102,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,1,8,0.03,0.0146603,188.551,km1,4102,4102,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,2,8,0.03,0.0174285,204.979,km1,4123,4123,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,3,8,0.03,0.0266249,198.887,km1,4123,4123,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,4,8,0.03,0.0220595,180.16,km1,4102,4102,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,5,8,0.03,0.0142615,199.207,km1,4102,4102,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,6,8,0.03,0.0143692,186.855,km1,4102,4102,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,7,8,0.03,0.0262648,195.822,km1,4123,4123,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,8,8,0.03,0.0222093,186.906,km1,4102,4102,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.dual.hgr,no,no,9,8,0.03,0.0261015,305.731,km1,4102,4102,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,0,128,0.03,0.0299802,512.305,km1,122859,122703,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,1,128,0.03,0.0298731,538.919,km1,123444,123296,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,2,128,0.03,0.0299802,522.222,km1,124121,123939,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,3,128,0.03,0.0299802,557.261,km1,121447,121288,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,4,128,0.03,0.0299802,534.558,km1,125059,124886,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,5,128,0.03,0.0299802,575.16,km1,123881,123683,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,6,128,0.03,0.0298196,557.601,km1,122555,122426,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,7,128,0.03,0.0299802,568.332,km1,123246,123063,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,8,128,0.03,0.0299802,583.063,km1,123941,123752,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,9,128,0.03,0.0299802,559.909,km1,124014,123840,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,0,16,0.03,0.028777,338.246,km1,20497,20497,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,1,16,0.03,0.0279538,339.603,km1,20463,20463,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,2,16,0.03,0.0295801,391.1,km1,20809,20809,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,3,16,0.03,0.0291517,373.151,km1,20629,20629,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,4,16,0.03,0.0286364,331.168,km1,20346,20346,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,5,16,0.03,0.0295332,404.956,km1,21008,21008,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,6,16,0.03,0.0285829,386.834,km1,20562,20562,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,7,16,0.03,0.0290781,358.805,km1,21161,21161,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,8,16,0.03,0.0296269,326.965,km1,20724,20724,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,9,16,0.03,0.029473,389.284,km1,20464,20464,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,0,2,0.03,0.000631591,347.247,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,1,2,0.03,0.00242431,589.216,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,2,2,0.03,0.00217418,509.54,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,3,2,0.03,0.0104259,449.233,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,4,2,0.03,0.00172746,490.95,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,5,2,0.03,0.000791371,597.314,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,6,2,0.03,0.00172746,532.323,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,7,2,0.03,0.00154008,358.569,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,8,2,0.03,0.00752723,334.745,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,9,2,0.03,0.0125632,515.337,km1,1164,1164,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,0,32,0.03,0.0294594,372.166,km1,42806,42806,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,1,32,0.03,0.0297539,392.458,km1,42279,42277,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,2,32,0.03,0.0293791,369.253,km1,41829,41827,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,3,32,0.03,0.0295263,362.689,km1,41546,41546,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,4,32,0.03,0.0289642,466.293,km1,42018,42018,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,5,32,0.03,0.0287768,343.369,km1,42128,42128,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,6,32,0.03,0.0298475,378.934,km1,42182,42178,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,7,32,0.03,0.0296334,371.687,km1,42277,42273,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,8,32,0.03,0.0292586,374.609,km1,42798,42798,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,9,32,0.03,0.0293256,330.303,km1,42209,42207,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,0,4,0.03,0.00102393,357.541,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,1,4,0.03,0.00683791,370.454,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,2,4,0.03,0.0102326,316.387,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,3,4,0.03,0.00208801,373.321,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,4,4,0.03,0.00544423,380.218,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,5,4,0.03,0.00142213,428.321,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,6,4,0.03,0.00482853,320.034,km1,3492,3492,no
kKaHyPar,sat14_SAT_dat.k75-24_1_rule_3.cnf.hgr,no,no,7,4,0.03,0.00683791,326.437,km1,3492,3492,no
