algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
hMetis-R,add32.hgr,no,5,16,0.03,0.00844594594595,1.241,km1,30,24,no
hMetis-R,add32.hgr,no,1,32,0.03,0.0101351351351,1.857,km1,63,47,no
hMetis-R,add32.hgr,no,2,32,0.03,0.0135135135135,1.881,km1,71,56,no
hMetis-R,add32.hgr,no,3,32,0.03,0.00675675675676,1.865,km1,65,47,no
hMetis-R,add32.hgr,no,4,32,0.03,0.0135135135135,1.878,km1,60,46,no
hMetis-R,add32.hgr,no,5,32,0.03,0.0135135135135,1.855,km1,62,47,no
hMetis-R,add32.hgr,no,1,64,0.03,0.0135135135135,2.738,km1,163,129,no
hMetis-R,add32.hgr,no,2,64,0.03,0.0135135135135,2.741,km1,168,130,no
hMetis-R,add32.hgr,no,3,64,0.03,0.00675675675676,2.748,km1,162,123,no
hMetis-R,add32.hgr,no,4,64,0.03,0.0135135135135,2.765,km1,161,124,no
hMetis-R,add32.hgr,no,5,64,0.03,0.00675675675676,2.759,km1,166,123,no
hMetis-R,add32.hgr,no,1,128,0.03,0.0135135135135,4.476,km1,363,253,no
hMetis-R,add32.hgr,no,2,128,0.03,0.0135135135135,4.563,km1,360,253,no
hMetis-R,add32.hgr,no,3,128,0.03,0.0135135135135,4.489,km1,359,252,no
hMetis-R,add32.hgr,no,4,128,0.03,0.0135135135135,4.58,km1,361,257,no
hMetis-R,add32.hgr,no,5,128,0.03,0.0135135135135,4.494,km1,357,257,no
hMetis-R,auto.hgr,no,1,2,0.03,0.0195304910499,862.453,km1,2395,2395,no
hMetis-R,auto.hgr,no,2,2,0.03,0.0239086807144,746.436,km1,2414,2414,no
hMetis-R,auto.hgr,no,3,2,0.03,0.0152440164942,753.886,km1,2454,2454,no
hMetis-R,auto.hgr,no,4,2,0.03,0.0235001864472,951.34,km1,2418,2418,no
hMetis-R,auto.hgr,no,5,2,0.03,0.0168737698409,950.711,km1,2423,2423,no
hMetis-R,auto.hgr,no,1,4,0.03,0.0132986907668,1718.11,km1,7003,6959,no
hMetis-R,auto.hgr,no,2,4,0.03,0.0163168419109,1779.371,km1,6996,6949,no
hMetis-R,auto.hgr,no,3,4,0.03,0.0134966023173,1652.733,km1,7095,7068,no
hMetis-R,auto.hgr,no,4,4,0.03,0.0100259095182,1679.941,km1,7002,6961,no
hMetis-R,auto.hgr,no,5,4,0.03,0.0155143347095,1573.352,km1,6986,6941,no
hMetis-R,auto.hgr,no,1,8,0.03,0.00880946691864,2600.578,km1,11705,11562,no
hMetis-R,auto.hgr,no,2,8,0.03,0.00661313407043,2616.229,km1,12296,12161,no
hMetis-R,auto.hgr,no,3,8,0.03,0.00676036077784,2416.584,km1,11744,11598,no
hMetis-R,auto.hgr,no,4,8,0.03,0.00491882015896,2660.577,km1,11820,11682,no
hMetis-R,auto.hgr,no,5,8,0.03,0.00517707028506,2666.072,km1,11982,11845,no
hMetis-R,auto.hgr,no,1,16,0.03,0.0038761560889,3317.669,km1,21142,20785,no
hMetis-R,auto.hgr,no,2,16,0.03,0.00357204919774,3120.402,km1,20064,19692,no
hMetis-R,auto.hgr,no,3,16,0.03,0.00286729354521,3337.702,km1,20099,19745,no
hMetis-R,auto.hgr,no,4,16,0.03,0.00254870537352,3175.416,km1,21007,20648,no
hMetis-R,auto.hgr,no,5,16,0.03,0.00465331814408,3352.468,km1,20054,19686,no
hMetis-R,auto.hgr,no,1,32,0.03,0.00314726496882,3902.418,km1,31527,30666,no
hMetis-R,auto.hgr,no,2,32,0.03,0.00206599602247,3913.885,km1,31943,31059,no
hMetis-R,auto.hgr,no,3,32,0.03,0.00324380683903,3824.12,km1,31732,30881,no
hMetis-R,auto.hgr,no,4,32,0.03,0.00281902261011,3944.408,km1,32279,31422,no
hMetis-R,auto.hgr,no,5,32,0.03,0.00353343244965,3918.039,km1,31809,30953,no
hMetis-R,auto.hgr,no,1,64,0.03,0.00382305806028,4324.863,km1,46592,44784,no
hMetis-R,auto.hgr,no,2,64,0.03,0.00347550732753,4361.581,km1,46324,44478,no
hMetis-R,auto.hgr,no,3,64,0.03,0.00339827383136,4408.523,km1,46931,45142,no
hMetis-R,auto.hgr,no,4,64,0.03,0.0040161418007,4360.779,km1,46844,45047,no
hMetis-R,auto.hgr,no,5,64,0.03,0.00256801374756,4412.048,km1,46447,44724,no
hMetis-R,auto.hgr,no,1,128,0.03,0.00455668829163,4791.88,km1,65054,61547,no
hMetis-R,auto.hgr,no,2,128,0.03,0.00471115230151,4833.246,km1,64707,61208,no
hMetis-R,auto.hgr,no,3,128,0.03,0.00436360827927,4828.944,km1,65172,61620,no
hMetis-R,auto.hgr,no,4,128,0.03,0.00428637627433,4773.611,km1,65028,61536,no
hMetis-R,auto.hgr,no,5,128,0.03,0.00374575223973,4544.377,km1,64749,61211,no
hMetis-R,bcsstk29.hgr,no,1,2,0.03,0.00105698468693,101.139,km1,341,341,no
hMetis-R,bcsstk29.hgr,no,2,2,0.03,0.00192239089936,101.885,km1,300,300,no
hMetis-R,bcsstk29.hgr,no,3,2,0.03,0.0029793755863,101.616,km1,312,312,no
hMetis-R,bcsstk29.hgr,no,4,2,0.03,0.00802647746641,95.869,km1,309,309,no
hMetis-R,bcsstk29.hgr,no,5,2,0.03,0.00321719714086,100.466,km1,335,335,no
hMetis-R,bcsstk29.hgr,no,1,4,0.03,0.00927504062785,184.548,km1,918,912,no
hMetis-R,bcsstk29.hgr,no,2,4,0.03,0.00582662808673,187.025,km1,899,872,no
hMetis-R,bcsstk29.hgr,no,3,4,0.03,0.000449218491947,183.657,km1,921,897,no
hMetis-R,bcsstk29.hgr,no,4,4,0.03,0.00350126177547,184.541,km1,974,963,no
hMetis-R,bcsstk29.hgr,no,5,4,0.03,0.0101074160688,184.496,km1,964,946,no
hMetis-R,bcsstk29.hgr,no,1,8,0.03,0.022117112356,251.712,km1,1964,1889,no
hMetis-R,bcsstk29.hgr,no,2,8,0.03,0.0100147975901,251.558,km1,1966,1907,no
hMetis-R,bcsstk29.hgr,no,3,8,0.03,0.00665891554804,253.026,km1,2020,1949,no
hMetis-R,bcsstk29.hgr,no,4,8,0.03,0.0148504386428,255.073,km1,1957,1888,no
