algorithm,graph,timeout,interrupted,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,1,16,0.03,0.0275035,7.391,km1,12750,5244,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,2,16,0.03,0.0267983,7.82713,km1,12636,5266,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,3,16,0.03,0.028914,9.2839,km1,12759,5252,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,4,16,0.03,0.0296192,9.58441,km1,12738,5260,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,5,16,0.03,0.0253879,9.38472,km1,12706,5254,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,6,16,0.03,0.0282087,7.76645,km1,12760,5265,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,7,16,0.03,0.0267983,8.56825,km1,12858,5278,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,8,16,0.03,0.0275035,8.69483,km1,12712,5266,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,9,16,0.03,0.0218618,7.80453,km1,12609,5259,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,0,2,0.03,0.0297955,2.85927,km1,2891,2891,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,1,2,0.03,0.0299718,2.65451,km1,2971,2971,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,2,2,0.03,0.0298836,2.48787,km1,2907,2907,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,3,2,0.03,0.0296192,2.92308,km1,2852,2852,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,4,2,0.03,0.0299718,2.89735,km1,2910,2910,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,5,2,0.03,0.0299718,2.8883,km1,2948,2948,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,6,2,0.03,0.0298836,2.68728,km1,2937,2937,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,7,2,0.03,0.0299718,3.03273,km1,2908,2908,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,8,2,0.03,0.0298836,2.97307,km1,2925,2925,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,9,2,0.03,0.0296192,3.3629,km1,2856,2856,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,0,32,0.03,0.0282087,8.1741,km1,15135,5343,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,1,32,0.03,0.0253879,8.36724,km1,15047,5355,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,2,32,0.03,0.0253879,8.20594,km1,15064,5337,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,3,32,0.03,0.0282087,8.39977,km1,14971,5327,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,4,32,0.03,0.0267983,8.50885,km1,15041,5334,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,5,32,0.03,0.0282087,8.16447,km1,15077,5338,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,6,32,0.03,0.0282087,8.31296,km1,15137,5362,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,7,32,0.03,0.0267983,8.0315,km1,15030,5329,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,8,32,0.03,0.0267983,8.28577,km1,15097,5336,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,9,32,0.03,0.0267983,8.38165,km1,15076,5363,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,0,4,0.03,0.0132228,3.92393,km1,6542,4714,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,1,4,0.03,0.0299718,6.31632,km1,6411,4647,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,2,4,0.03,0.0292666,5.55839,km1,6388,4645,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,3,4,0.03,0.0297955,5.89567,km1,6183,4568,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,4,4,0.03,0.0290903,5.39581,km1,6405,4633,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,5,4,0.03,0.0292666,5.08801,km1,6432,4634,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,6,4,0.03,0.0294429,5.43784,km1,6469,4640,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,7,4,0.03,0.022567,5.57049,km1,6418,4651,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,8,4,0.03,0.0294429,5.5926,km1,6432,4637,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,9,4,0.03,0.0290903,5.74543,km1,6423,4656,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,0,64,0.03,0.028169,10.411,km1,17119,5394,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,1,64,0.03,0.028169,9.96827,km1,17016,5408,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,2,64,0.03,0.028169,10.0966,km1,17052,5395,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,3,64,0.03,0.028169,10.2607,km1,17037,5414,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,4,64,0.03,0.028169,10.0782,km1,17032,5412,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,5,64,0.03,0.028169,10.0012,km1,16995,5393,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,6,64,0.03,0.028169,10.1437,km1,17025,5371,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,7,64,0.03,0.028169,10.1124,km1,17083,5373,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,8,64,0.03,0.028169,10.0549,km1,17060,5394,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,9,64,0.03,0.028169,10.0672,km1,17044,5387,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,0,8,0.03,0.0200987,9.09677,km1,9920,5093,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,1,8,0.03,0.0208039,8.78042,km1,9760,5076,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,2,8,0.03,0.0074048,7.75774,km1,9898,5094,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,3,8,0.03,0.0158674,7.90247,km1,9902,5103,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,4,8,0.03,0.028914,10.0912,km1,9781,5082,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,5,8,0.03,0.014457,8.67449,km1,9843,5091,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,6,8,0.03,0.0257405,9.28259,km1,9740,5080,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,7,8,0.03,0.0211566,8.47926,km1,9812,5080,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,8,8,0.03,0.0218618,8.2257,km1,9860,5071,no
kKaHyPar-Eco,p2p-Gnutella25.mtx.hgr,no,no,9,8,0.03,0.0232722,9.14244,km1,9969,5090,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,0,128,0.03,0.0292154,40.1753,km1,102403,76227,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,1,128,0.03,0.0292154,41.7672,km1,103153,76651,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,2,128,0.03,0.0292154,40.2626,km1,103702,77393,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,3,128,0.03,0.0292154,40.5234,km1,103542,77046,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,4,128,0.03,0.0292154,41.3844,km1,103696,76752,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,5,128,0.03,0.0292154,40.8161,km1,102970,76462,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,6,128,0.03,0.0292154,40.6118,km1,103055,76672,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,7,128,0.03,0.0292154,41.6783,km1,103720,77331,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,8,128,0.03,0.0292154,41.0345,km1,103286,76767,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,9,128,0.03,0.0292154,41.5078,km1,102801,76519,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,0,16,0.03,0.02955,13.9719,km1,34409,30852,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,1,16,0.03,0.02955,13.2674,km1,34608,31048,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,2,16,0.03,0.0299676,14.6015,km1,34991,31342,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,3,16,0.03,0.0294455,15.5539,km1,35173,31638,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,4,16,0.03,0.0299676,14.4111,km1,34588,31130,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,5,16,0.03,0.0297588,14.4923,km1,35051,31315,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,6,16,0.03,0.0299676,14.6493,km1,34260,30703,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,7,16,0.03,0.0297588,13.9722,km1,34582,31015,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,8,16,0.03,0.0296544,15.6054,km1,34585,31067,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,9,16,0.03,0.0298632,14.3062,km1,34770,31181,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,0,2,0.03,0.0299296,4.08616,km1,6531,6531,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,1,2,0.03,0.0298905,3.80912,km1,6379,6379,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,2,2,0.03,0.0292118,4.04305,km1,6329,6329,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,3,2,0.03,0.0298513,3.59569,km1,6346,6346,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,4,2,0.03,0.0288332,3.63234,km1,6325,6325,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,5,2,0.03,0.0295772,3.59184,km1,6340,6340,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,6,2,0.03,0.0296425,4.68291,km1,6334,6334,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,7,2,0.03,0.0299949,4.93497,km1,6380,6380,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,8,2,0.03,0.0299296,3.99281,km1,6340,6340,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,9,2,0.03,0.00890188,3.83331,km1,6658,6658,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,0,32,0.03,0.0298601,20.3099,km1,50971,43611,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,1,32,0.03,0.0294425,20.5896,km1,51207,43709,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,2,32,0.03,0.0298601,20.614,km1,51880,44227,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,3,32,0.03,0.0292337,20.2742,km1,51704,44078,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,4,32,0.03,0.0294425,20.451,km1,50989,43908,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,5,32,0.03,0.0298601,20.5298,km1,50904,43568,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,6,32,0.03,0.0292337,20.2791,km1,51169,43739,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,7,32,0.03,0.0296513,20.4407,km1,51471,44026,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,8,32,0.03,0.0296513,20.6342,km1,50359,42954,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,9,32,0.03,0.0294425,20.3422,km1,51620,44242,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,0,4,0.03,0.0292375,6.64245,km1,13892,13219,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,1,4,0.03,0.0279583,6.35826,km1,13142,12416,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,2,4,0.03,0.0287676,5.84347,km1,13028,12295,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,3,4,0.03,0.0298118,8.06193,km1,13963,13393,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,4,4,0.03,0.0299162,8.49102,km1,13905,13251,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,5,4,0.03,0.029864,6.87954,km1,13283,12617,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,6,4,0.03,0.0285326,6.00004,km1,13133,12457,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,7,4,0.03,0.0292897,6.13308,km1,13172,12446,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,8,4,0.03,0.0280105,6.75896,km1,12778,12088,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,9,4,0.03,0.0276973,6.38652,km1,13089,12461,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,0,64,0.03,0.0296451,28.8935,km1,73445,59292,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,1,64,0.03,0.0296451,29.3808,km1,74217,59889,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,2,64,0.03,0.0296451,28.8908,km1,73734,59257,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,3,64,0.03,0.0296451,28.2795,km1,73637,59613,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,4,64,0.03,0.0296451,28.8501,km1,73870,59526,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,5,64,0.03,0.0296451,29.5859,km1,74306,59766,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,6,64,0.03,0.0296451,29.3386,km1,73368,59268,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,7,64,0.03,0.0296451,29.1813,km1,73423,59356,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,8,64,0.03,0.0296451,29.4428,km1,73703,59421,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,9,64,0.03,0.0296451,29.2537,km1,72787,58670,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,0,8,0.03,0.0291845,11.0114,km1,22840,21210,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,1,8,0.03,0.0290279,9.46014,km1,22862,21272,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,2,8,0.03,0.0296544,9.8617,km1,22896,21195,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,3,8,0.03,0.0296544,11.2209,km1,22810,21180,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,4,8,0.03,0.0297066,10.7986,km1,22782,21273,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,5,8,0.03,0.0296544,9.81761,km1,22416,20961,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,6,8,0.03,0.0294455,12.3095,km1,22837,21186,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,7,8,0.03,0.0289757,9.76528,km1,23083,21511,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,8,8,0.03,0.0292367,11.3575,km1,22203,20654,no
kKaHyPar-Eco,para-4.mtx.hgr,no,no,9,8,0.03,0.0276705,10.5916,km1,23152,21468,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,0,128,0.03,0.0296909,40.6552,km1,29416,28795,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,1,128,0.03,0.0289608,40.9919,km1,29791,29173,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,2,128,0.03,0.0292042,41.6529,km1,29427,28806,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,3,128,0.03,0.0287174,42.1286,km1,29475,28857,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,4,128,0.03,0.0294476,41.5801,km1,29439,28812,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,5,128,0.03,0.0299343,41.7142,km1,29266,28648,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,6,128,0.03,0.0289608,41.08,km1,29589,28965,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,7,128,0.03,0.0299343,41.9151,km1,29532,28920,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,8,128,0.03,0.0299343,42.2203,km1,29461,28840,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,9,128,0.03,0.0289608,40.6802,km1,29624,29000,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,0,16,0.03,0.0268675,65.8098,km1,8499,8457,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,1,16,0.03,0.0259851,59.4115,km1,8592,8544,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,2,16,0.03,0.0261677,43.0394,km1,8592,8544,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,3,16,0.03,0.0263502,46.8977,km1,8604,8556,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,4,16,0.03,0.0269588,42.444,km1,8564,8516,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,5,16,0.03,0.0273848,47.6343,km1,8557,8512,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,6,16,0.03,0.0279325,63.1259,km1,8565,8520,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,7,16,0.03,0.0295147,45.2181,km1,8694,8649,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,8,16,0.03,0.0287844,67.3198,km1,8581,8533,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,9,16,0.03,0.0299102,65.6881,km1,8617,8569,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,0,2,0.03,0,16.1179,km1,1026,1026,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,1,2,0.03,0,16.1596,km1,1026,1026,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,2,2,0.03,0,16.4643,km1,1026,1026,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,3,2,0.03,0,16.0327,km1,1026,1026,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,4,2,0.03,0,15.7773,km1,1026,1026,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,5,2,0.03,0,15.7339,km1,1026,1026,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,6,2,0.03,0,15.6986,km1,1026,1026,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,7,2,0.03,0,15.9814,km1,1026,1026,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,8,2,0.03,0,15.9017,km1,1026,1026,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,9,2,0.03,0,16.4751,km1,1026,1026,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,0,32,0.03,0.027749,38.5828,km1,13280,13154,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,1,32,0.03,0.0283576,36.2364,km1,13313,13190,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,2,32,0.03,0.0268971,40.1854,km1,13249,13126,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,3,32,0.03,0.0279316,34.399,km1,13425,13305,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,4,32,0.03,0.0279925,39.2931,km1,13170,13047,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,5,32,0.03,0.0285401,42.2533,km1,13155,13032,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,6,32,0.03,0.0265928,36.7825,km1,13250,13127,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,7,32,0.03,0.0297572,48.6951,km1,13031,12908,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,8,32,0.03,0.0272014,37.9012,km1,13351,13237,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,9,32,0.03,0.0275056,38.98,km1,13262,13142,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,0,4,0.03,0.00935667,18.5988,km1,3078,3078,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,1,4,0.03,0.0010802,16.6798,km1,3078,3078,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,2,4,0.03,0.00101934,18.5578,km1,3078,3078,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,3,4,0.03,0.000905239,18.065,km1,3078,3078,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,4,4,0.03,0.00643556,16.3194,km1,3078,3078,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,5,4,0.03,0.000502065,17.4929,km1,3078,3078,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,6,4,0.03,0.00558357,17.4329,km1,3078,3078,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,7,4,0.03,0.000540101,16.8555,km1,3078,3078,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,8,4,0.03,0.00874811,16.1856,km1,3078,3078,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,9,4,0.03,0.0290589,26.365,km1,3033,3033,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,0,64,0.03,0.029086,36.1256,km1,20139,19854,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,1,64,0.03,0.0292077,39.4935,km1,19754,19472,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,2,64,0.03,0.0294511,36.9927,km1,20086,19807,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,3,64,0.03,0.0277474,36.5984,km1,20104,19819,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,4,64,0.03,0.0283558,37.5342,km1,20026,19747,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,5,64,0.03,0.0282341,34.2999,km1,20270,19985,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,6,64,0.03,0.0278691,35.5585,km1,20036,19754,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,7,64,0.03,0.0282341,36.1608,km1,20207,19928,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,8,64,0.03,0.0279908,33.7968,km1,20091,19803,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,9,64,0.03,0.0265304,38.5459,km1,19831,19549,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,0,8,0.03,0.0145598,29.9524,km1,5134,5116,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,1,8,0.03,0.0172831,29.854,km1,5134,5116,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,2,8,0.03,0.00611602,27.8228,km1,5134,5116,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,3,8,0.03,0.00407735,25.8043,km1,5134,5116,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,4,8,0.03,0.0111519,94.4971,km1,5008,4990,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,5,8,0.03,0.00740921,24.1275,km1,5134,5116,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,6,8,0.03,0.0278264,81.6548,km1,4990,4972,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,7,8,0.03,0.00645073,29.7681,km1,5134,5116,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,8,8,0.03,0.0265028,67.5184,km1,5152,5134,no
kKaHyPar-Eco,parabolic_fem.mtx.hgr,no,no,9,8,0.03,0.00200825,25.7205,km1,5134,5116,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,0,128,0.03,0.0210526,19.6237,km1,66383,32295,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,1,128,0.03,0.0210526,19.4492,km1,66365,32196,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,2,128,0.03,0.0210526,19.5741,km1,66304,32280,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,3,128,0.03,0.0210526,19.371,km1,66107,32232,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,4,128,0.03,0.0210526,19.3776,km1,66703,32361,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,5,128,0.03,0.0210526,19.5266,km1,66331,32226,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,6,128,0.03,0.0210526,19.559,km1,66153,31952,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,7,128,0.03,0.0210526,19.387,km1,66433,32229,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,8,128,0.03,0.0210526,19.4393,km1,66252,32154,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,9,128,0.03,0.0210526,19.3082,km1,66384,32343,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,0,16,0.03,0.0289855,6.17704,km1,14577,13188,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,1,16,0.03,0.0289855,6.31355,km1,15015,13395,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,2,16,0.03,0.0289855,6.05584,km1,14484,12957,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,3,16,0.03,0.0289855,6.52381,km1,15059,13458,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,4,16,0.03,0.0289855,6.31276,km1,15195,13473,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,5,16,0.03,0.0289855,6.17442,km1,14595,13179,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,6,16,0.03,0.0289855,6.03727,km1,14481,12888,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,7,16,0.03,0.0289855,6.55651,km1,14519,12977,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,8,16,0.03,0.0289855,6.06561,km1,14550,12981,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,9,16,0.03,0.0289855,6.15532,km1,14529,13194,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,0,2,0.03,0.0125762,1.28838,km1,1938,1938,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,1,2,0.03,0.0125762,1.30178,km1,1938,1938,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,2,2,0.03,0.0124114,1.29015,km1,1938,1938,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,3,2,0.03,0.0138942,1.3781,km1,1944,1944,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,4,2,0.03,0.0134,1.1965,km1,1938,1938,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,5,2,0.03,0.0130705,1.21575,km1,1938,1938,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,6,2,0.03,0.0134,1.20842,km1,1938,1938,no
kKaHyPar-Eco,pdb1HYS.mtx.hgr,no,no,7,2,0.03,0.0138942,1.30536,km1,1938,1938,no
