algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,auto.graph.hgr,no,6,16,0.03,1,0.0299886,517.27,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,7,16,0.03,1,0.0299886,515.398,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,8,16,0.03,1,0.0299886,517.509,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,9,16,0.03,1,0.0299886,510.984,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,10,2,0.03,1,0.029998,236.828,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,1,2,0.03,1,0.029998,237.82,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,2,2,0.03,1,0.029998,237.808,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,3,2,0.03,1,0.029998,326.912,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,4,2,0.03,1,0.029998,325.805,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,5,2,0.03,1,0.029998,326.063,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,6,2,0.03,1,0.029998,326.06,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,7,2,0.03,1,0.029998,326.05,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,8,2,0.03,1,0.029998,325.834,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,9,2,0.03,1,0.029998,236.584,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,10,32,0.03,1,0.0299529,516.919,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,1,32,0.03,1,0.0299529,380.032,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,2,32,0.03,1,0.0299529,381.663,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,3,32,0.03,1,0.0299529,379.621,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,4,32,0.03,1,0.0299529,381.37,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,5,32,0.03,1,0.0299529,515.581,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,6,32,0.03,1,0.0299529,518.838,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,7,32,0.03,1,0.0299529,518.024,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,8,32,0.03,1,0.0299529,520.688,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,9,32,0.03,1,0.0299529,515.048,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,10,4,0.03,1,0.029998,891.615,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,1,4,0.03,1,0.029998,650.413,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,2,4,0.03,1,0.029998,651.577,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,3,4,0.03,1,0.029998,651.844,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,4,4,0.03,1,0.029998,653.255,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,5,4,0.03,1,0.029998,889.818,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,6,4,0.03,1,0.029998,893.317,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,7,4,0.03,1,0.029998,894.258,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,8,4,0.03,1,0.029998,889.812,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,9,4,0.03,1,0.029998,892.119,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,10,64,0.03,1,0.0299529,289.688,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,1,64,0.03,1,0.0299529,290.838,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,2,64,0.03,1,0.0299529,290.878,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,3,64,0.03,1,0.0299529,290.762,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,4,64,0.03,1,0.0299529,293.037,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,5,64,0.03,1,0.0299529,291.087,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,6,64,0.03,1,0.0299529,290.791,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,7,64,0.03,1,0.0299529,290.163,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,8,64,0.03,1,0.0299529,289.615,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,9,64,0.03,1,0.0299529,289.976,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,10,8,0.03,1,0.0299891,582.199,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,1,8,0.03,1,0.0299891,794.988,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,2,8,0.03,1,0.0299891,792.749,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,3,8,0.03,1,0.0299891,792.536,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,4,8,0.03,1,0.0299891,798.578,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,5,8,0.03,1,0.0299891,796.989,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,6,8,0.03,1,0.0299891,798.226,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,7,8,0.03,1,0.0299891,582.334,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,8,8,0.03,1,0.0299891,581.85,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,9,8,0.03,1,0.0299891,583.459,km1,44967,44967,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,10,128,0.03,1,0.0298423,64.8806,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,1,128,0.03,1,0.0298423,64.8355,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,2,128,0.03,1,0.0298423,64.7867,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,3,128,0.03,1,0.0298423,64.8329,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,4,128,0.03,1,0.0298423,64.7176,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,5,128,0.03,1,0.0298423,64.8668,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,6,128,0.03,1,0.0298423,64.7863,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,7,128,0.03,1,0.0298423,64.7915,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,8,128,0.03,1,0.0298423,64.8742,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,9,128,0.03,1,0.0298423,64.8174,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,10,16,0.03,1,0.02942,106.86,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,1,16,0.03,1,0.02942,77.0979,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,2,16,0.03,1,0.02942,77.1313,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,3,16,0.03,1,0.02942,77.1435,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,4,16,0.03,1,0.02942,77.1234,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,5,16,0.03,1,0.02942,106.034,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,6,16,0.03,1,0.02942,105.791,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,7,16,0.03,1,0.02942,105.59,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,8,16,0.03,1,0.02942,106.684,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,9,16,0.03,1,0.02942,105.583,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,10,2,0.03,1,0.029993,112.915,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,1,2,0.03,1,0.029993,82.3815,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,2,2,0.03,1,0.029993,82.4636,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,3,2,0.03,1,0.029993,81.6906,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,4,2,0.03,1,0.029993,81.9656,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,5,2,0.03,1,0.029993,113.353,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,6,2,0.03,1,0.029993,112.567,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,7,2,0.03,1,0.029993,112.249,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,8,2,0.03,1,0.029993,112.928,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,9,2,0.03,1,0.029993,112.558,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,10,32,0.03,1,0.0299831,88.217,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,1,32,0.03,1,0.0299831,65.2152,km1,61070,61070,no
