algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-Q,auto.hgr,no,3,32,0.03,0.00125504431272,103.329,km1,32217,32217,no
PaToH-Q,auto.hgr,no,4,32,0.03,0,105.371,km1,32406,32406,no
PaToH-Q,auto.hgr,no,5,32,0.03,0,105.045,km1,32413,32413,no
PaToH-Q,auto.hgr,no,1,64,0.03,1.93083740418e-05,129.137,km1,47626,47626,no
PaToH-Q,auto.hgr,no,2,64,0.03,1.93083740418e-05,131.294,km1,47277,47277,no
PaToH-Q,auto.hgr,no,3,64,0.03,0,130.35,km1,47709,47709,no
PaToH-Q,auto.hgr,no,4,64,0.03,1.93083740418e-05,131.339,km1,47178,47178,no
PaToH-Q,auto.hgr,no,5,64,0.03,0.000733718213589,129.455,km1,47191,47191,no
PaToH-Q,auto.hgr,no,1,128,0.03,3.86160024715e-05,161.617,km1,66201,66201,no
PaToH-Q,auto.hgr,no,2,128,0.03,3.86160024715e-05,156.133,km1,65953,65953,no
PaToH-Q,auto.hgr,no,3,128,0.03,0,158.564,km1,65569,65569,no
PaToH-Q,auto.hgr,no,4,128,0.03,0,158.844,km1,66042,66042,no
PaToH-Q,auto.hgr,no,5,128,0.03,0,159.176,km1,66105,66105,no
PaToH-Q,bcsstk29.hgr,no,1,2,0.03,0.00151941548747,1.022,km1,186,186,no
PaToH-Q,bcsstk29.hgr,no,2,2,0.03,0,1.047,km1,210,210,no
PaToH-Q,bcsstk29.hgr,no,3,2,0.03,0.0199373736573,0.76,km1,229,229,no
PaToH-Q,bcsstk29.hgr,no,4,2,0.03,0,1.093,km1,180,180,no
PaToH-Q,bcsstk29.hgr,no,5,2,0.03,0.0146920871484,1.051,km1,206,206,no
PaToH-Q,bcsstk29.hgr,no,1,4,0.03,0,2.062,km1,585,585,no
PaToH-Q,bcsstk29.hgr,no,2,4,0.03,0,2.182,km1,618,618,no
PaToH-Q,bcsstk29.hgr,no,3,4,0.03,0,2.089,km1,614,614,no
PaToH-Q,bcsstk29.hgr,no,4,4,0.03,0,2.152,km1,638,638,no
PaToH-Q,bcsstk29.hgr,no,5,4,0.03,0.00470358185686,2.208,km1,618,618,no
PaToH-Q,bcsstk29.hgr,no,1,8,0.03,0,3.275,km1,1277,1277,no
PaToH-Q,bcsstk29.hgr,no,2,8,0.03,0,3.295,km1,1283,1283,no
PaToH-Q,bcsstk29.hgr,no,3,8,0.03,0.00409576154741,3.322,km1,1303,1303,no
PaToH-Q,bcsstk29.hgr,no,4,8,0.03,0,3.314,km1,1305,1305,no
PaToH-Q,bcsstk29.hgr,no,5,8,0.03,0.00023781841243,3.218,km1,1296,1296,no
PaToH-Q,bcsstk29.hgr,no,1,16,0.03,0,4.586,km1,2104,2104,no
PaToH-Q,bcsstk29.hgr,no,2,16,0.03,5.28485360956e-05,4.465,km1,2096,2096,no
PaToH-Q,bcsstk29.hgr,no,3,16,0.03,0,4.419,km1,2071,2071,no
PaToH-Q,bcsstk29.hgr,no,4,16,0.03,0,4.686,km1,2005,2005,no
PaToH-Q,bcsstk29.hgr,no,5,16,0.03,0.00195539583554,4.368,km1,2111,2111,no
PaToH-Q,bcsstk29.hgr,no,1,32,0.03,0.000105697072191,5.851,km1,3241,3241,no
PaToH-Q,bcsstk29.hgr,no,2,32,0.03,0.00105697072191,5.879,km1,3264,3264,no
PaToH-Q,bcsstk29.hgr,no,3,32,0.03,0.0023253355882,5.915,km1,3186,3186,no
PaToH-Q,bcsstk29.hgr,no,4,32,0.03,0.00274812387697,5.826,km1,3218,3218,no
