algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaFFPa-Strong,as-skitter.graph,no,3,8,0.03,1,0.02998999999999996,12393.1,km1,654751,654751,no
KaFFPa-Strong,as-skitter.graph,no,4,8,0.03,1,0.02998999999999996,9950.46,km1,628111,628111,no
KaFFPa-Strong,as-skitter.graph,no,5,8,0.03,1,0.02998999999999996,9197.58,km1,630774,630774,no
KaFFPa-Strong,as-skitter.graph,no,6,8,0.03,1,0.02998999999999996,10256.5,km1,636495,636495,no
KaFFPa-Strong,as-skitter.graph,no,7,8,0.03,1,0.02998999999999996,9557.37,km1,625244,625244,no
KaFFPa-Strong,as-skitter.graph,no,8,8,0.03,1,0.02998999999999996,11496.7,km1,634866,634866,no
KaFFPa-Strong,as-skitter.graph,no,9,8,0.03,1,0.02998999999999996,10533.6,km1,637288,637288,no
KaFFPa-Strong,citationCiteseer.graph,no,10,128,0.03,1,0.029079999999999995,22536.8,km1,267256,267256,no
KaFFPa-Strong,citationCiteseer.graph,no,1,128,0.03,1,0.029079999999999995,16915.9,km1,266005,266005,no
KaFFPa-Strong,citationCiteseer.graph,no,2,128,0.03,1,0.029079999999999995,17919.8,km1,266186,266186,no
KaFFPa-Strong,citationCiteseer.graph,no,3,128,0.03,1,0.029079999999999995,17803.0,km1,267368,267368,no
KaFFPa-Strong,citationCiteseer.graph,no,4,128,0.03,1,0.029079999999999995,16003.1,km1,265580,265580,no
KaFFPa-Strong,citationCiteseer.graph,no,5,128,0.03,1,0.029079999999999995,16818.9,km1,265255,265255,no
KaFFPa-Strong,citationCiteseer.graph,no,6,128,0.03,1,0.029079999999999995,15930.6,km1,267055,267055,no
KaFFPa-Strong,citationCiteseer.graph,no,7,128,0.03,1,0.029079999999999995,15289.9,km1,265643,265643,no
KaFFPa-Strong,citationCiteseer.graph,no,8,128,0.03,1,0.029079999999999995,15764.7,km1,264873,264873,no
KaFFPa-Strong,citationCiteseer.graph,no,9,128,0.03,1,0.029079999999999995,19142.8,km1,266398,266398,no
KaFFPa-Strong,citationCiteseer.graph,no,10,16,0.03,1,0.029910000000000103,1203.0,km1,140198,140198,no
KaFFPa-Strong,citationCiteseer.graph,no,1,16,0.03,1,0.029910000000000103,1196.99,km1,138237,138237,no
KaFFPa-Strong,citationCiteseer.graph,no,2,16,0.03,1,0.029910000000000103,1255.56,km1,138693,138693,no
KaFFPa-Strong,citationCiteseer.graph,no,3,16,0.03,1,0.029910000000000103,966.489,km1,138553,138553,no
KaFFPa-Strong,citationCiteseer.graph,no,4,16,0.03,1,0.029910000000000103,1143.95,km1,136063,136063,no
KaFFPa-Strong,citationCiteseer.graph,no,5,16,0.03,1,0.029910000000000103,1092.53,km1,139437,139437,no
KaFFPa-Strong,citationCiteseer.graph,no,6,16,0.03,1,0.029910000000000103,1205.55,km1,137006,137006,no
KaFFPa-Strong,citationCiteseer.graph,no,7,16,0.03,1,0.029910000000000103,1157.68,km1,139598,139598,no
KaFFPa-Strong,citationCiteseer.graph,no,8,16,0.03,1,0.029910000000000103,1183.83,km1,138489,138489,no
KaFFPa-Strong,citationCiteseer.graph,no,9,16,0.03,1,0.029910000000000103,904.466,km1,139617,139617,no
KaFFPa-Strong,citationCiteseer.graph,no,10,2,0.03,1,0.010739999999999972,118.31,km1,32300,32300,no
KaFFPa-Strong,citationCiteseer.graph,no,1,2,0.03,1,0.012599999999999945,92.2375,km1,33874,33874,no
KaFFPa-Strong,citationCiteseer.graph,no,2,2,0.03,1,0.023660000000000014,85.9775,km1,32309,32309,no
KaFFPa-Strong,citationCiteseer.graph,no,3,2,0.03,1,0.010850000000000026,119.902,km1,32404,32404,no
KaFFPa-Strong,citationCiteseer.graph,no,4,2,0.03,1,0.0015199999999999658,125.219,km1,32592,32592,no
KaFFPa-Strong,citationCiteseer.graph,no,5,2,0.03,1,0.01032999999999995,120.026,km1,34157,34157,no
KaFFPa-Strong,citationCiteseer.graph,no,6,2,0.03,1,0.00015999999999993797,108.094,km1,32350,32350,no
KaFFPa-Strong,citationCiteseer.graph,no,7,2,0.03,1,0.015940000000000065,124.121,km1,32829,32829,no
KaFFPa-Strong,citationCiteseer.graph,no,8,2,0.03,1,0.0012199999999999989,118.565,km1,33614,33614,no
KaFFPa-Strong,citationCiteseer.graph,no,9,2,0.03,1,0.02601000000000009,126.484,km1,32456,32456,no
KaFFPa-Strong,citationCiteseer.graph,no,10,32,0.03,1,0.029789999999999983,2225.09,km1,179918,179918,no
KaFFPa-Strong,citationCiteseer.graph,no,1,32,0.03,1,0.029789999999999983,2351.38,km1,182665,182665,no
KaFFPa-Strong,citationCiteseer.graph,no,2,32,0.03,1,0.029789999999999983,2403.03,km1,179541,179541,no
KaFFPa-Strong,citationCiteseer.graph,no,3,32,0.03,1,0.029789999999999983,2322.99,km1,180731,180731,no
KaFFPa-Strong,citationCiteseer.graph,no,4,32,0.03,1,0.029789999999999983,2253.18,km1,178233,178233,no
KaFFPa-Strong,citationCiteseer.graph,no,5,32,0.03,1,0.029789999999999983,2120.11,km1,179024,179024,no
KaFFPa-Strong,citationCiteseer.graph,no,6,32,0.03,1,0.029789999999999983,2414.57,km1,182391,182391,no
