algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,as-22july06.graph.hgr,no,1,4,0.03,1,0.024386,8.76256,km1,7606,7606,no
KaHyPar-K,as-22july06.graph.hgr,no,2,4,0.03,1,0.024386,8.84876,km1,7606,7606,no
KaHyPar-K,as-22july06.graph.hgr,no,3,4,0.03,1,0.024386,8.80088,km1,7606,7606,no
KaHyPar-K,as-22july06.graph.hgr,no,4,4,0.03,1,0.024386,8.70204,km1,7606,7606,no
KaHyPar-K,as-22july06.graph.hgr,no,5,4,0.03,1,0.024386,8.6974,km1,7606,7606,no
KaHyPar-K,as-22july06.graph.hgr,no,6,4,0.03,1,0.024386,8.71534,km1,7606,7606,no
KaHyPar-K,as-22july06.graph.hgr,no,7,4,0.03,1,0.024386,8.78858,km1,7606,7606,no
KaHyPar-K,as-22july06.graph.hgr,no,8,4,0.03,1,0.024386,8.68861,km1,7606,7606,no
KaHyPar-K,as-22july06.graph.hgr,no,9,4,0.03,1,0.024386,8.87175,km1,7606,7606,no
KaHyPar-K,as-22july06.graph.hgr,no,10,64,0.03,1,0.0278552,11.6922,km1,19875,19875,no
KaHyPar-K,as-22july06.graph.hgr,no,1,64,0.03,1,0.0278552,11.7283,km1,19875,19875,no
KaHyPar-K,as-22july06.graph.hgr,no,2,64,0.03,1,0.0278552,11.7134,km1,19875,19875,no
KaHyPar-K,as-22july06.graph.hgr,no,3,64,0.03,1,0.0278552,11.7105,km1,19875,19875,no
KaHyPar-K,as-22july06.graph.hgr,no,4,64,0.03,1,0.0278552,11.7212,km1,19875,19875,no
KaHyPar-K,as-22july06.graph.hgr,no,5,64,0.03,1,0.0278552,11.6927,km1,19875,19875,no
KaHyPar-K,as-22july06.graph.hgr,no,6,64,0.03,1,0.0278552,11.7056,km1,19875,19875,no
KaHyPar-K,as-22july06.graph.hgr,no,7,64,0.03,1,0.0278552,11.6886,km1,19875,19875,no
KaHyPar-K,as-22july06.graph.hgr,no,8,64,0.03,1,0.0278552,11.6902,km1,19875,19875,no
KaHyPar-K,as-22july06.graph.hgr,no,9,64,0.03,1,0.0278552,11.6847,km1,19875,19875,no
KaHyPar-K,as-22july06.graph.hgr,no,10,8,0.03,1,0.0299547,9.79858,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,1,8,0.03,1,0.0299547,9.80933,km1,11077,11077,no
