algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-Q,3Dspectralwave2.mtx.hgr,no,9,16,0.03,0.0148215,23.9292,cut,81948,64796,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,0,2,0.03,0.0287115,6.07882,cut,6975,6975,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,1,2,0.03,0.0287115,6.52895,cut,6975,6975,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,2,2,0.03,0.0292458,9.33244,cut,6967,6967,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,3,2,0.03,0.0291362,6.56415,cut,6977,6977,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,4,2,0.03,0.0279718,9.37441,cut,7008,7008,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,5,2,0.03,0.0275061,6.56275,cut,7071,7071,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,6,2,0.03,0.0294992,9.48512,cut,7056,7056,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,7,2,0.03,0.0282527,6.3097,cut,7049,7049,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,8,2,0.03,0.0286978,6.18164,cut,7009,7009,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,9,2,0.03,0.028602,5.97795,cut,6977,6977,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,0,32,0.03,0.0115887,32.553,cut,134688,87773,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,1,32,0.03,0.0115887,32.7486,cut,134688,87773,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,2,32,0.03,0.00950659,33.3184,cut,134406,85333,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,3,32,0.03,0.00698611,31.7508,cut,129031,85513,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,4,32,0.03,0.0110408,33.4199,cut,131974,85757,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,5,32,0.03,0.0126846,36.2873,cut,131379,85756,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,6,32,0.03,0.00545191,32.2746,cut,125234,86430,no
