algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
hMetis-R,2D_54019_highK.mtx.hgr,no,5,128,0.03,0.014184397163120588,46.405,km1,16094,14477,no
hMetis-R,2D_54019_highK.mtx.hgr,no,6,128,0.03,0.007092198581560183,46.763,km1,16083,14474,no
hMetis-R,2D_54019_highK.mtx.hgr,no,7,128,0.03,0.007092198581560183,46.598,km1,16121,14519,no
hMetis-R,2D_54019_highK.mtx.hgr,no,8,128,0.03,0.007092198581560183,47.472,km1,16105,14476,no
hMetis-R,2D_54019_highK.mtx.hgr,no,9,128,0.03,0.007092198581560183,46.676,km1,16160,14548,no
hMetis-R,2D_54019_highK.mtx.hgr,no,0,16,0.03,0.009179745336097112,22.711,km1,4608,4463,no
hMetis-R,2D_54019_highK.mtx.hgr,no,1,16,0.03,0.009179745336097112,22.66,km1,4608,4463,no
hMetis-R,2D_54019_highK.mtx.hgr,no,2,16,0.03,0.009179745336097112,23.019,km1,4688,4543,no
hMetis-R,2D_54019_highK.mtx.hgr,no,3,16,0.03,0.006810778797749384,22.595,km1,4619,4477,no
hMetis-R,2D_54019_highK.mtx.hgr,no,4,16,0.03,0.006514657980456029,16.54,km1,4609,4467,no
hMetis-R,2D_54019_highK.mtx.hgr,no,5,16,0.03,0.006514657980456029,16.737,km1,4659,4511,no
hMetis-R,2D_54019_highK.mtx.hgr,no,6,16,0.03,0.008291382884216825,16.371,km1,4673,4531,no
hMetis-R,2D_54019_highK.mtx.hgr,no,7,16,0.03,0.006514657980456029,16.389,km1,4644,4502,no
hMetis-R,2D_54019_highK.mtx.hgr,no,8,16,0.03,0.01362155759549899,22.473,km1,4629,4484,no
hMetis-R,2D_54019_highK.mtx.hgr,no,9,16,0.03,0.006514657980456029,22.039,km1,4621,4476,no
hMetis-R,2D_54019_highK.mtx.hgr,no,0,2,0.03,0.0024435394298407687,4.687,km1,465,465,no
hMetis-R,2D_54019_highK.mtx.hgr,no,1,2,0.03,0.0024435394298407687,6.498,km1,465,465,no
hMetis-R,2D_54019_highK.mtx.hgr,no,2,2,0.03,0.021621621621621623,6.296,km1,466,466,no
hMetis-R,2D_54019_highK.mtx.hgr,no,3,2,0.03,0.028396890040725653,6.517,km1,465,465,no
hMetis-R,2D_54019_highK.mtx.hgr,no,4,2,0.03,0.0019252128841169558,6.357,km1,462,462,no
hMetis-R,2D_54019_highK.mtx.hgr,no,5,2,0.03,0.023139577934098376,6.437,km1,463,463,no
hMetis-R,2D_54019_highK.mtx.hgr,no,6,2,0.03,0.012513883746760435,6.338,km1,465,465,no
hMetis-R,2D_54019_highK.mtx.hgr,no,7,2,0.03,0.02947056645686774,6.33,km1,465,465,no
hMetis-R,2D_54019_highK.mtx.hgr,no,8,2,0.03,0.026952980377637825,6.292,km1,466,466,no
hMetis-R,2D_54019_highK.mtx.hgr,no,9,2,0.03,0.0,6.359,km1,466,466,no
hMetis-R,2D_54019_highK.mtx.hgr,no,0,32,0.03,0.008880994671403242,29.226,km1,7329,6991,no
hMetis-R,2D_54019_highK.mtx.hgr,no,1,32,0.03,0.008880994671403242,29.126,km1,7329,6991,no
hMetis-R,2D_54019_highK.mtx.hgr,no,2,32,0.03,0.008880994671403242,28.955,km1,7230,6908,no
hMetis-R,2D_54019_highK.mtx.hgr,no,3,32,0.03,0.008880994671403242,21.417,km1,7224,6871,no
hMetis-R,2D_54019_highK.mtx.hgr,no,4,32,0.03,0.010657193605683846,29.101,km1,7286,6952,no
hMetis-R,2D_54019_highK.mtx.hgr,no,5,32,0.03,0.008880994671403242,29.145,km1,7296,6971,no
hMetis-R,2D_54019_highK.mtx.hgr,no,6,32,0.03,0.008880994671403242,21.237,km1,7300,6946,no
hMetis-R,2D_54019_highK.mtx.hgr,no,7,32,0.03,0.007696862048549358,21.065,km1,7245,6894,no
hMetis-R,2D_54019_highK.mtx.hgr,no,8,32,0.03,0.007104795737122638,21.613,km1,7270,6931,no
hMetis-R,2D_54019_highK.mtx.hgr,no,9,32,0.03,0.01243339253996445,28.701,km1,7225,6885,no
hMetis-R,2D_54019_highK.mtx.hgr,no,0,4,0.03,0.009774157719363297,11.621,km1,1251,1233,no
hMetis-R,2D_54019_highK.mtx.hgr,no,1,4,0.03,0.009774157719363297,11.624,km1,1251,1233,no
hMetis-R,2D_54019_highK.mtx.hgr,no,2,4,0.03,0.012291743798593213,11.546,km1,1249,1231,no
hMetis-R,2D_54019_highK.mtx.hgr,no,3,4,0.03,0.0008145131432801822,11.518,km1,1251,1230,no
hMetis-R,2D_54019_highK.mtx.hgr,no,4,4,0.03,7.404664938914784e-05,8.677,km1,1251,1233,no
hMetis-R,2D_54019_highK.mtx.hgr,no,5,4,0.03,0.012736023694927878,8.424,km1,1244,1226,no
hMetis-R,2D_54019_highK.mtx.hgr,no,6,4,0.03,7.404664938914784e-05,8.386,km1,1249,1228,no
hMetis-R,2D_54019_highK.mtx.hgr,no,7,4,0.03,0.012736023694927878,11.635,km1,1251,1233,no
hMetis-R,2D_54019_highK.mtx.hgr,no,8,4,0.03,0.0001480932987782957,11.62,km1,1249,1228,no
hMetis-R,2D_54019_highK.mtx.hgr,no,9,4,0.03,7.404664938914784e-05,11.532,km1,1252,1234,no
hMetis-R,2D_54019_highK.mtx.hgr,no,0,64,0.03,0.00946745562130169,26.943,km1,11021,10268,no
hMetis-R,2D_54019_highK.mtx.hgr,no,1,64,0.03,0.00946745562130169,26.947,km1,11021,10268,no
hMetis-R,2D_54019_highK.mtx.hgr,no,2,64,0.03,0.004733727810650956,27.31,km1,10864,10098,no
hMetis-R,2D_54019_highK.mtx.hgr,no,3,64,0.03,0.008284023668639007,26.859,km1,10950,10173,no
hMetis-R,2D_54019_highK.mtx.hgr,no,4,64,0.03,0.00946745562130169,27.227,km1,10953,10184,no
hMetis-R,2D_54019_highK.mtx.hgr,no,5,64,0.03,0.008284023668639007,26.915,km1,11003,10237,no
hMetis-R,2D_54019_highK.mtx.hgr,no,6,64,0.03,0.00946745562130169,37.229,km1,10916,10156,no
hMetis-R,2D_54019_highK.mtx.hgr,no,7,64,0.03,0.008284023668639007,36.752,km1,10965,10224,no
hMetis-R,2D_54019_highK.mtx.hgr,no,8,64,0.03,0.01183431952662728,37.081,km1,10990,10245,no
hMetis-R,2D_54019_highK.mtx.hgr,no,9,64,0.03,0.004733727810650956,36.235,km1,10945,10212,no
hMetis-R,2D_54019_highK.mtx.hgr,no,0,8,0.03,0.00014808233377761049,12.449,km1,2647,2589,no
hMetis-R,2D_54019_highK.mtx.hgr,no,1,8,0.03,0.00014808233377761049,12.437,km1,2647,2589,no
hMetis-R,2D_54019_highK.mtx.hgr,no,2,8,0.03,0.015548645046645992,16.937,km1,2649,2594,no
hMetis-R,2D_54019_highK.mtx.hgr,no,3,8,0.03,0.009033022360432463,16.867,km1,2655,2594,no
hMetis-R,2D_54019_highK.mtx.hgr,no,4,8,0.03,0.006219458018658308,16.792,km1,2657,2599,no
hMetis-R,2D_54019_highK.mtx.hgr,no,5,8,0.03,0.00014808233377761049,12.479,km1,2650,2595,no
hMetis-R,2D_54019_highK.mtx.hgr,no,6,8,0.03,0.008884940026654853,12.363,km1,2653,2595,no
hMetis-R,2D_54019_highK.mtx.hgr,no,7,8,0.03,0.015400562712868382,12.769,km1,2659,2604,no
hMetis-R,2D_54019_highK.mtx.hgr,no,8,8,0.03,0.0026654820079965447,12.314,km1,2659,2601,no
hMetis-R,2D_54019_highK.mtx.hgr,no,9,8,0.03,0.009329187027987462,16.708,km1,2646,2594,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,0,128,0.03,0.022787028921998242,1015.712,km1,195872,151107,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,1,128,0.03,0.022787028921998242,1024.33,km1,195872,151107,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,2,128,0.03,0.025854513584574912,1025.978,km1,196728,150778,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,3,128,0.03,0.01752848378615246,1018.036,km1,196525,150833,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,4,128,0.03,0.02322524101665202,1017.858,km1,197107,151175,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,5,128,0.03,0.0236634531113058,1016.401,km1,195158,149878,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,6,128,0.03,0.02322524101665202,1313.3,km1,196002,150656,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,7,128,0.03,0.025416301489921134,1320.803,km1,196845,151105,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,8,128,0.03,0.021910604732690686,1316.845,km1,195570,150141,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,9,128,0.03,0.022348816827344464,1313.135,km1,196851,151178,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,0,16,0.03,0.019998904169634457,617.781,km1,67463,62418,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,1,16,0.03,0.019998904169634457,611.329,km1,67463,62418,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,2,16,0.03,0.019615363541723774,615.593,km1,67971,63165,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,3,16,0.03,0.016766204591529332,613.659,km1,67838,63114,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,4,16,0.03,0.023067229192921035,616.297,km1,67651,62835,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,5,16,0.03,0.022628897046737206,618.099,km1,67476,62621,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,6,16,0.03,0.021368692126458866,777.723,km1,68061,63360,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,7,16,0.03,0.0253684729603858,788.288,km1,67280,62462,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,8,16,0.03,0.018848282285902185,791.523,km1,68010,62948,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,9,16,0.03,0.024546600186291068,779.523,km1,67143,62486,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,0,2,0.03,0.028930714227007437,171.348,km1,6975,6975,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,1,2,0.03,0.028930714227007437,173.197,km1,6975,6975,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,2,2,0.03,0.028862222952795724,174.262,km1,6975,6975,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,3,2,0.03,0.029814251664338043,176.498,km1,6977,6977,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,4,2,0.03,0.029711514753020474,176.647,km1,6977,6977,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,5,2,0.03,0.028930714227007437,173.814,km1,6975,6975,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,6,2,0.03,0.02987589381112854,173.184,km1,6977,6977,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,7,2,0.03,0.02888277033505937,174.597,km1,6977,6977,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,8,2,0.03,0.029006054628640365,177.302,km1,6975,6975,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,9,2,0.03,0.0296704199884934,225.412,km1,7006,7006,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,0,32,0.03,0.025860179706333586,951.099,km1,98081,86351,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,1,32,0.03,0.025860179706333586,951.228,km1,98081,86351,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,2,32,0.03,0.02136752136752129,957.92,km1,97222,85444,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,3,32,0.03,0.020271751040981778,971.902,km1,97056,85675,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,4,32,0.03,0.019504711812404096,969.339,km1,97300,85765,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,5,32,0.03,0.024873986412447868,949.332,km1,98200,86463,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,6,32,0.03,0.019614288845058114,743.913,km1,97347,85519,no
hMetis-R,3Dspectralwave2.mtx.hgr,no,7,32,0.03,0.019614288845058114,759.077,km1,97233,85779,no
