algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-S,2D_54019_highK.mtx.hgr,no,1,32,0.03,0.00172162,0.503423,km1,7774,7420,no
PaToH-S,2D_54019_highK.mtx.hgr,no,2,32,0.03,0.00586831,0.459567,km1,7664,7319,no
PaToH-S,2D_54019_highK.mtx.hgr,no,3,32,0.03,0.000536848,0.458821,km1,7779,7443,no
PaToH-S,2D_54019_highK.mtx.hgr,no,4,32,0.03,0.00586831,0.495192,km1,7571,7228,no
PaToH-S,2D_54019_highK.mtx.hgr,no,5,32,0.03,0.000536848,0.458587,km1,7607,7280,no
PaToH-S,2D_54019_highK.mtx.hgr,no,6,32,0.03,0.00409115,0.462415,km1,7722,7384,no
PaToH-S,2D_54019_highK.mtx.hgr,no,7,32,0.03,0.002314,0.459207,km1,7625,7261,no
PaToH-S,2D_54019_highK.mtx.hgr,no,8,32,0.03,0.000536848,0.524127,km1,7875,7518,no
PaToH-S,2D_54019_highK.mtx.hgr,no,9,32,0.03,0.00112923,0.4611,km1,7663,7319,no
PaToH-S,2D_54019_highK.mtx.hgr,no,0,4,0.03,9.256e-05,0.205379,km1,1251,1230,no
PaToH-S,2D_54019_highK.mtx.hgr,no,1,4,0.03,9.256e-05,0.192462,km1,1251,1230,no
PaToH-S,2D_54019_highK.mtx.hgr,no,2,4,0.03,9.256e-05,0.19139,km1,1258,1240,no
PaToH-S,2D_54019_highK.mtx.hgr,no,3,4,0.03,9.256e-05,0.191419,km1,1252,1234,no
PaToH-S,2D_54019_highK.mtx.hgr,no,4,4,0.03,0.00697903,0.192296,km1,1249,1231,no
PaToH-S,2D_54019_highK.mtx.hgr,no,5,4,0.03,9.256e-05,0.207034,km1,1271,1259,no
PaToH-S,2D_54019_highK.mtx.hgr,no,6,4,0.03,9.256e-05,0.206601,km1,1267,1254,no
PaToH-S,2D_54019_highK.mtx.hgr,no,7,4,0.03,9.256e-05,0.192508,km1,1251,1233,no
PaToH-S,2D_54019_highK.mtx.hgr,no,8,4,0.03,9.256e-05,0.191373,km1,1251,1230,no
PaToH-S,2D_54019_highK.mtx.hgr,no,9,4,0.03,9.256e-05,0.200982,km1,1263,1250,no
PaToH-S,2D_54019_highK.mtx.hgr,no,0,64,0.03,0.002314,0.597227,km1,11541,10780,no
PaToH-S,2D_54019_highK.mtx.hgr,no,1,64,0.03,0.002314,0.553639,km1,11541,10780,no
PaToH-S,2D_54019_highK.mtx.hgr,no,2,64,0.03,0.00586831,0.600506,km1,11845,11073,no
PaToH-S,2D_54019_highK.mtx.hgr,no,3,64,0.03,0.00586831,0.555055,km1,11640,10862,no
PaToH-S,2D_54019_highK.mtx.hgr,no,4,64,0.03,0.00586831,0.555683,km1,11719,10929,no
PaToH-S,2D_54019_highK.mtx.hgr,no,5,64,0.03,0.00586831,0.565522,km1,11795,11053,no
PaToH-S,2D_54019_highK.mtx.hgr,no,6,64,0.03,0.00586831,0.598084,km1,11747,10941,no
PaToH-S,2D_54019_highK.mtx.hgr,no,7,64,0.03,0.00586831,0.556801,km1,11850,11059,no
PaToH-S,2D_54019_highK.mtx.hgr,no,8,64,0.03,0.00705307,0.556699,km1,11736,10948,no
PaToH-S,2D_54019_highK.mtx.hgr,no,9,64,0.03,0.002314,0.556383,km1,11699,10938,no
PaToH-S,2D_54019_highK.mtx.hgr,no,0,8,0.03,9.256e-05,0.313573,km1,2688,2631,no
PaToH-S,2D_54019_highK.mtx.hgr,no,1,8,0.03,9.256e-05,0.299353,km1,2688,2631,no
PaToH-S,2D_54019_highK.mtx.hgr,no,2,8,0.03,0.000240656,0.280275,km1,2689,2634,no
PaToH-S,2D_54019_highK.mtx.hgr,no,3,8,0.03,9.256e-05,0.279107,km1,2685,2625,no
PaToH-S,2D_54019_highK.mtx.hgr,no,4,8,0.03,0.000240656,0.287928,km1,2760,2711,no
PaToH-S,2D_54019_highK.mtx.hgr,no,5,8,0.03,0.000981136,0.292522,km1,2745,2691,no
PaToH-S,2D_54019_highK.mtx.hgr,no,6,8,0.03,0.000240656,0.279436,km1,2941,2887,no
PaToH-S,2D_54019_highK.mtx.hgr,no,7,8,0.03,9.256e-05,0.281851,km1,2704,2646,no
PaToH-S,2D_54019_highK.mtx.hgr,no,8,8,0.03,0.000240656,0.279297,km1,2699,2641,no
PaToH-S,2D_54019_highK.mtx.hgr,no,9,8,0.03,9.256e-05,0.31442,km1,2731,2680,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,0,128,0.03,0.0152051,13.0546,km1,222924,164901,no
