algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-HFC*,sat14_atco_enc2_opt1_15_100.cnf.dual.hgr,no,4,4,0.03,0.0269277,213.745,km1,1045,1024,no
KaHyPar-HFC*,BenElechi1.mtx.hgr,no,1,4,0.03,0.0268591,8.89294,km1,3378,3378,no
KaHyPar-HFC*,laminar_duct3D.mtx.hgr,no,6,8,0.03,0.007264499999999999,14.5036,km1,9439,8731,no
KaHyPar-HFC*,sat14_UR-20-5p0.cnf.dual.hgr,no,5,32,0.03,0.0272798,124.8,km1,10595,10587,no
KaHyPar-HFC*,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.hgr,no,2,2,0.03,0.00426593,27.0101,km1,302,302,no
KaHyPar-HFC*,shock-9.mtx.hgr,no,3,16,0.03,0.027631599999999996,4.34366,km1,1552,1523,no
KaHyPar-HFC*,sat14_openstacks-p30_3.085-SAT.cnf.primal.hgr,no,9,2,0.03,0.0112984,83.5369,km1,4271,4271,no
KaHyPar-HFC*,venkat01.mtx.hgr,no,9,32,0.03,0.0292158,4.539,km1,6660,6240,no
KaHyPar-HFC*,sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr,no,0,16,0.03,0.012142299999999998,185.19099999999997,km1,1244,1157,no
KaHyPar-HFC*,sat14_9vliw_m_9stages_iq3_C1_bug7.cnf.dual.hgr,yes,4,32,0.03,1.0,28800.0,km1,2147483647,2147483647,no
KaHyPar-HFC*,sat14_SAT_dat.k90.debugged.cnf.hgr,no,6,64,0.03,0.0299973,556.54,km1,69680,69655,no
KaHyPar-HFC*,sat14_SAT_dat.k85-24_1_rule_2.cnf.primal.hgr,no,0,8,0.03,0.00395147,255.815,km1,8148,8148,no
KaHyPar-HFC*,tomographic1.mtx.hgr,no,1,128,0.03,0.027957,42.2903,km1,18709,15119,no
KaHyPar-HFC*,stokes128.mtx.hgr,no,7,8,0.03,0.0132066,10.5103,km1,2493,2439,no
KaHyPar-HFC*,EternityII_A.mtx.hgr,no,8,64,0.03,0.0297366,12542.3,km1,17246,4716,no
KaHyPar-HFC*,ISPD98_ibm06.hgr,no,1,2,0.03,0.024924599999999998,2.3420799999999997,km1,1007,1007,no
KaHyPar-HFC*,sat14_9dlx_vliw_at_b_iq3.cnf.primal.hgr,no,0,4,0.03,0.0299748,492.017,km1,131028,124453,no
KaHyPar-HFC*,sat14_atco_enc3_opt2_10_12.cnf.dual.hgr,no,0,128,0.03,0.029945999999999997,6567.73,km1,23105,22048,no
KaHyPar-HFC*,Chebyshev4.mtx.hgr,no,1,128,0.03,0.0281426,5370.93,km1,50195,21460,no
KaHyPar-HFC*,sat14_ctl_4291_567_5_unsat_pre.cnf.hgr,no,1,2,0.03,0.029937000000000002,9.09566,km1,4205,4205,no
KaHyPar-HFC*,G67.mtx.hgr,no,0,16,0.03,0.0144,2.0979900000000002,km1,900,868,no
KaHyPar-HFC*,sat14_countbitssrl032.cnf.primal.hgr,no,9,32,0.03,0.0292096,5.07522,km1,7480,7453,no
KaHyPar-HFC*,atmosmodj.mtx.hgr,no,9,64,0.03,0.019243400000000004,1587.26,km1,149565,139857,no
KaHyPar-HFC*,sat14_UR-20-5p0.cnf.dual.hgr,no,5,64,0.03,0.029671,147.84,km1,13699,13363,no
KaHyPar-HFC*,wang4.mtx.hgr,no,6,64,0.03,0.0196078,19.6884,km1,12519,9855,no
KaHyPar-HFC*,sat14_gss-19-s100.cnf.hgr,no,0,8,0.03,0.0293931,5.078130000000001,km1,3113,2885,no
KaHyPar-HFC*,sat14_6s184.cnf.hgr,no,8,16,0.03,0.0299688,20.333,km1,10256,10044,no
KaHyPar-HFC*,sat14_AProVE07-01.cnf.dual.hgr,no,8,8,0.03,0.029747000000000003,2.2296400000000003,km1,1097,1013,no
KaHyPar-HFC*,sat14_atco_enc2_opt1_05_21.cnf.dual.hgr,no,1,32,0.03,0.028727600000000002,486.278,km1,2636,1737,no
KaHyPar-HFC*,dac2012_superblue6.hgr,no,8,128,0.03,0.029984800000000002,1190.98,km1,68135,54878,no
KaHyPar-HFC*,sat14_9dlx_vliw_at_b_iq3.cnf.dual.hgr,no,6,64,0.03,0.029874400000000002,17308.5,km1,20609,9006,no
KaHyPar-HFC*,sparsine.mtx.hgr,no,7,16,0.03,0.02976,259.598,km1,87900,44674,no
KaHyPar-HFC*,af_4_k101.mtx.hgr,no,6,128,0.03,0.0292249,29.9025,km1,63890,60875,no
