"graph","k","epsilon","seed","km1","imbalance","totalPartitionTime","objective","algorithm","failed","timeout","cut"
"Chem97Zt.mtx.hgr",8,0.03,2,39,0.028880866426,3.689,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",8,0.03,3,29,0.0296544610624,3.565,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",8,0.03,4,41,0.0299123259412,3.322,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",8,0.03,5,46,0.0299123259412,3.39,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",8,0.03,6,22,0.0296544610624,3.289,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",8,0.03,7,28,0.0299123259412,3.341,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",8,0.03,8,30,0.0299123259412,3.303,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",8,0.03,9,25,0.0299123259412,3.515,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",8,0.03,10,25,0.028880866426,3.334,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",16,0.03,1,59,0.0299123259412,4.081,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",16,0.03,2,49,0.0299123259412,3.991,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",16,0.03,3,69,0.0299123259412,4.069,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",16,0.03,4,58,0.0299123259412,3.982,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",16,0.03,5,60,0.0299123259412,3.933,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",16,0.03,6,55,0.0299123259412,3.943,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",16,0.03,7,61,0.0299123259412,3.943,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",16,0.03,8,55,0.0299123259412,4.089,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",16,0.03,9,62,0.0299123259412,4.11,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",16,0.03,10,60,0.0299123259412,4.057,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",32,0.03,1,105,0.0288659793814,5.353,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",32,0.03,2,117,0.0288659793814,5.319,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",32,0.03,3,89,0.0288659793814,5.275,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",32,0.03,4,110,0.0288659793814,5.192,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",32,0.03,5,104,0.0288659793814,5.26,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",32,0.03,6,96,0.0288659793814,5.226,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",32,0.03,7,102,0.0288659793814,5.266,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",32,0.03,8,108,0.0288659793814,5.181,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",32,0.03,9,108,0.0288659793814,5.175,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",32,0.03,10,102,0.0288659793814,5.277,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",64,0.03,1,262,0.0288659793814,8.139,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",64,0.03,2,245,0.0288659793814,8.196,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",64,0.03,3,251,0.0288659793814,8.651,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",64,0.03,4,255,0.0288659793814,8.403,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",64,0.03,5,251,0.0288659793814,8.367,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",64,0.03,6,258,0.0288659793814,8.385,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",64,0.03,7,254,0.0288659793814,8.248,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",64,0.03,8,250,0.0288659793814,8.343,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",64,0.03,9,256,0.0288659793814,8.056,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",64,0.03,10,260,0.0288659793814,8.164,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",128,0.03,1,476,0.0246913580247,14.572,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",128,0.03,2,490,0.0288065843621,14.671,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",128,0.03,3,487,0.0246913580247,15.031,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",128,0.03,4,487,0.0288065843621,14.829,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",128,0.03,5,496,0.037037037037,14.837,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",128,0.03,6,468,0.0246913580247,14.693,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",128,0.03,7,487,0.0246913580247,14.999,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",128,0.03,8,482,0.0246913580247,15.105,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",128,0.03,9,480,0.0246913580247,14.89,"km1","hMetis-K","no","no",0
"Chem97Zt.mtx.hgr",128,0.03,10,472,0.0246913580247,14.593,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",2,0.03,1,1370,0.0143469656992,1.013,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",2,0.03,2,1381,0.0159960422164,1.027,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",2,0.03,3,1375,0.0155013192612,1.002,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",2,0.03,4,1365,0.0145118733509,1.024,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",2,0.03,5,1367,0.0143469656992,1.033,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",2,0.03,6,1361,0.0146767810026,1.03,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",2,0.03,7,1373,0.0145118733509,1.049,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",2,0.03,8,1362,0.0140171503958,1.024,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",2,0.03,9,1397,0.0145118733509,1.054,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",2,0.03,10,1369,0.0145118733509,1.015,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",4,0.03,1,2712,0.0296833773087,1.941,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",4,0.03,2,2692,0.0296833773087,1.951,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",4,0.03,3,2701,0.0296833773087,1.912,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",4,0.03,4,2710,0.0296833773087,1.96,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",4,0.03,5,2712,0.0296833773087,1.909,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",4,0.03,6,2700,0.0296833773087,1.953,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",4,0.03,7,2720,0.0296833773087,1.959,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",4,0.03,8,2700,0.0296833773087,1.946,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",4,0.03,9,2698,0.0296833773087,1.94,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",4,0.03,10,2704,0.0296833773087,2.026,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",8,0.03,1,4316,0.0422163588391,3.183,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",8,0.03,2,4336,0.0441952506596,3.127,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",8,0.03,3,4330,0.0362796833773,3.122,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",8,0.03,4,4337,0.0408970976253,3.168,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",8,0.03,5,4322,0.0441952506596,3.093,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",8,0.03,6,4328,0.0422163588391,3.156,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",8,0.03,7,4310,0.0435356200528,3.129,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",8,0.03,8,4319,0.0422163588391,3.158,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",8,0.03,9,4335,0.0422163588391,3.131,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",8,0.03,10,4334,0.0428759894459,3.114,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",16,0.03,1,5257,0.0633245382586,4.889,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",16,0.03,2,5260,0.0593667546174,5.022,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",16,0.03,3,5261,0.0580474934037,4.94,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",16,0.03,4,5273,0.0580474934037,4.956,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",16,0.03,5,5256,0.0606860158311,4.988,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",16,0.03,6,5272,0.0580474934037,5.006,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",16,0.03,7,5260,0.0633245382586,4.922,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",16,0.03,8,5261,0.0633245382586,5.065,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",16,0.03,9,5262,0.05672823219,4.933,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",16,0.03,10,5254,0.0633245382586,4.918,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",32,0.03,1,5898,0.0791556728232,7.222,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",32,0.03,2,5905,0.0791556728232,7.219,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",32,0.03,3,5900,0.0791556728232,7.195,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",32,0.03,4,5894,0.0817941952507,7.317,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",32,0.03,5,5891,0.0817941952507,7.135,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",32,0.03,6,5865,0.0844327176781,7.231,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",32,0.03,7,5879,0.0817941952507,7.184,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",32,0.03,8,5897,0.0844327176781,7.21,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",32,0.03,9,5899,0.0712401055409,7.179,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",32,0.03,10,5897,0.0765171503958,7.241,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",64,0.03,1,6486,0.0894736842105,10.458,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",64,0.03,2,6475,0.110526315789,10.235,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",64,0.03,3,6496,0.105263157895,10.395,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",64,0.03,4,6481,0.0947368421053,10.308,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",64,0.03,5,6477,0.105263157895,10.358,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",64,0.03,6,6481,0.0947368421053,10.261,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",64,0.03,7,6479,0.0684210526316,10.278,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",64,0.03,8,6458,0.115789473684,10.332,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",64,0.03,9,6472,0.1,10.241,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",64,0.03,10,6480,0.1,10.212,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",128,0.03,1,7100,0.115789473684,13.552,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",128,0.03,2,7103,0.115789473684,13.705,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",128,0.03,3,7109,0.115789473684,13.431,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",128,0.03,4,7108,0.126315789474,13.645,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",128,0.03,5,7105,0.0842105263158,13.45,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",128,0.03,6,7124,0.136842105263,13.532,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",128,0.03,7,7104,0.115789473684,13.559,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",128,0.03,8,7092,0.105263157895,13.503,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",128,0.03,9,7137,0.115789473684,13.464,"km1","hMetis-K","no","no",0
"circuit_3.mtx.hgr",128,0.03,10,7098,0.0947368421053,13.451,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",2,0.03,1,144,0.0207637519617,3.655,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",2,0.03,2,116,0,3.415,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",2,0.03,3,117,0,3.45,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",2,0.03,4,117,0,3.461,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",2,0.03,5,144,0.0212466299143,3.922,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",2,0.03,6,139,0.0154520944831,3.459,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",2,0.03,7,117,0,3.468,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",2,0.03,8,116,0,3.415,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",2,0.03,9,118,0,3.715,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",2,0.03,10,117,0,3.691,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",4,0.03,1,645,0.02559150169,4.606,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",4,0.03,2,646,0.0241429261226,4.355,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",4,0.03,3,664,0.0247062610655,4.652,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",4,0.03,4,660,0.025993883792,4.636,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",4,0.03,5,659,0.02559150169,4.365,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",4,0.03,6,676,0.02164815709,4.055,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",4,0.03,7,645,0.025189119588,4.105,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",4,0.03,8,667,0.0254305488492,4.82,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",4,0.03,9,654,0.0248672139063,4.098,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",4,0.03,10,692,0.0204410107838,4.081,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",8,0.03,1,2606,0.0241429261226,7.182,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",8,0.03,2,2627,0.0284886528247,5.754,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",8,0.03,3,2626,0.02559150169,5.649,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",8,0.03,4,2622,0.0260743602125,6.601,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",8,0.03,5,2635,0.0212457749879,5.186,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",8,0.03,6,2600,0.0254305488492,5.94,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",8,0.03,7,2635,0.0226943505553,6.294,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",8,0.03,8,2628,0.0299372283921,6.936,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",8,0.03,9,2608,0.0259134073716,5.888,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",8,0.03,10,2632,0.0249476903267,6.039,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",16,0.03,1,5146,0.055037013196,8.391,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",16,0.03,2,5143,0.034116511104,7.625,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",16,0.03,3,5117,0.0296105568072,7.969,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",16,0.03,4,5075,0.0637270679112,8.246,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",16,0.03,5,5085,0.0663018989379,9.71,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",16,0.03,6,5097,0.0463469584808,7.801,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",16,0.03,7,5115,0.0637270679112,8.969,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",16,0.03,8,5047,0.0733826842613,8.119,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",16,0.03,9,5166,0.0585774058577,8.554,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",16,0.03,10,5214,0.038944319279,7.931,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",32,0.03,1,9035,0.0643500643501,14.355,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",32,0.03,2,9061,0.0649935649936,15.657,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",32,0.03,3,9087,0.0624195624196,14.786,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",32,0.03,4,9057,0.0572715572716,14.07,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",32,0.03,5,9077,0.0656370656371,14.409,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",32,0.03,6,9058,0.0469755469755,13.93,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",32,0.03,7,9047,0.0797940797941,15.428,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",32,0.03,8,9090,0.0643500643501,14.265,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",32,0.03,9,9026,0.0341055341055,14.628,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",32,0.03,10,9071,0.0688545688546,13.76,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",64,0.03,1,12836,0.0836550836551,27.681,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",64,0.03,2,12820,0.0888030888031,27.501,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",64,0.03,3,12810,0.0926640926641,26.004,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",64,0.03,4,12809,0.0952380952381,28.166,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",64,0.03,5,12809,0.113256113256,26.818,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",64,0.03,6,12856,0.0772200772201,26.68,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",64,0.03,7,12853,0.0926640926641,26.553,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",64,0.03,8,12898,0.0772200772201,26.591,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",64,0.03,9,12867,0.0849420849421,27.814,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",64,0.03,10,12855,0.0849420849421,28.417,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",128,0.03,1,16702,0.0976863753213,43.608,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",128,0.03,2,16872,0.113110539846,42.77,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",128,0.03,3,16903,0.107969151671,42.925,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",128,0.03,4,16820,0.100257069409,44.252,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",128,0.03,5,16775,0.102827763496,42.795,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",128,0.03,6,16861,0.110539845758,43.47,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",128,0.03,7,16895,0.136246786632,42.872,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",128,0.03,8,16884,0.102827763496,44.242,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",128,0.03,9,16843,0.12853470437,44.485,"km1","hMetis-K","no","no",0
"ckt11752_dc_1.mtx.hgr",128,0.03,10,16952,0.107969151671,44.745,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",2,0.03,1,886,6.14329858273e-06,102.288,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",2,0.03,2,878,6.14329858273e-06,109.548,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",2,0.03,3,551,0,113.681,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",2,0.03,4,356,1.84298957482e-05,103.134,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",2,0.03,5,476,0,104.282,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",2,0.03,6,468,6.14329858273e-06,109.394,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",2,0.03,7,914,1.84298957482e-05,108.173,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",2,0.03,8,480,6.14329858273e-06,104.343,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",2,0.03,9,650,0,105.41,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",2,0.03,10,442,0,103.114,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",4,0.03,1,1034,2.45730433714e-05,159.675,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",4,0.03,2,608,0,147.661,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",4,0.03,3,1163,0,142.293,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",4,0.03,4,607,3.68595650571e-05,154.385,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",4,0.03,5,919,1.22865216856e-05,154.515,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",4,0.03,6,741,2.45730433714e-05,147.786,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",4,0.03,7,694,2.45730433714e-05,141.8,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",4,0.03,8,760,0,140.342,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",4,0.03,9,880,0.0279026907482,163.536,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",4,0.03,10,766,0.00835483474628,148.498,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",8,0.03,1,1766,0.000122865216857,178.205,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",8,0.03,2,1909,4.91460867429e-05,179.265,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",8,0.03,3,1849,0.000221157390343,174.829,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",8,0.03,4,1782,7.37191301143e-05,189.727,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",8,0.03,5,1904,4.91460867429e-05,186.037,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",8,0.03,6,1833,4.91460867429e-05,180.765,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",8,0.03,7,1917,0.0299791129131,191.418,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",8,0.03,8,2106,0.0299791129131,184.501,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",8,0.03,9,1965,0.0299791129131,186.125,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",8,0.03,10,1974,7.37191301143e-05,187.993,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",16,0.03,1,3026,9.82897582071e-05,221.292,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",16,0.03,2,3103,0.000245724395518,215.423,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",16,0.03,3,2955,0.000344014153725,218.33,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",16,0.03,4,3102,0.0299292313741,204.093,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",16,0.03,5,3260,0.0299292313741,210.569,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",16,0.03,6,3057,0.00476705327305,215.13,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",16,0.03,7,3574,4.91448791036e-05,215.18,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",16,0.03,8,3013,0.0299292313741,220.475,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",16,0.03,9,3155,9.82897582071e-05,214.704,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",16,0.03,10,3087,0.0299292313741,223.24,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",32,0.03,1,15793,0.029880086495,285.856,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",32,0.03,2,15352,0.029880086495,284.998,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",32,0.03,3,15637,0.029880086495,295.886,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",32,0.03,4,15736,0.029880086495,273.58,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",32,0.03,5,16137,0.029880086495,281.417,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",32,0.03,6,16536,0.029880086495,281.476,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",32,0.03,7,16674,0.029880086495,284.086,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",32,0.03,8,15665,0.029880086495,270.486,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",32,0.03,9,15507,0.029880086495,275.615,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",32,0.03,10,15591,0.029880086495,295.053,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",64,0.03,1,39841,0.029880086495,418.884,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",64,0.03,2,46029,0.029880086495,466.867,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",64,0.03,3,39429,0.029880086495,443.936,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",64,0.03,4,39302,0.029880086495,416.266,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",64,0.03,5,40369,0.029880086495,467.899,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",64,0.03,6,41842,0.029880086495,397.84,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",64,0.03,7,39258,0.029880086495,398.281,"km1","hMetis-K","no","no",0
"cnr-2000.mtx.hgr",64,0.03,8,38489,0.029880086495,430.884,"km1","hMetis-K","no","no",0
