,graph,k,epsilon,km1,imbalance,objective,totalPartitionTime,algorithm,failed,timeout,cut
2939,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.dual.hgr,128,0.03,1682470,0.0,km1,18.227,HYPE,no,no,0
2940,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr,2,0.03,976221,0.0,km1,10.091000000000001,HYPE,no,no,0
2941,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr,4,0.03,1196197,0.0,km1,9.812999999999999,HYPE,no,no,0
2942,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr,8,0.03,1590019,0.0,km1,9.849,HYPE,no,no,0
2943,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr,16,0.03,1933893,0.0,km1,9.664,HYPE,no,no,0
2944,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr,32,0.03,2108100,0.0,km1,9.415,HYPE,no,no,0
2945,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr,64,0.03,2160426,0.0,km1,11.337,HYPE,no,no,0
2946,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.hgr,128,0.03,2182316,0.0,km1,8.941,HYPE,no,no,0
2947,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr,2,0.03,820372,0.0,km1,7.297999999999999,HYPE,no,no,0
2948,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr,4,0.03,1264284,0.0,km1,8.83,HYPE,no,no,0
2949,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr,8,0.03,1537911,0.0,km1,8.854,HYPE,no,no,0
2950,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr,16,0.03,1795668,2.65484e-05,km1,7.047000000000001,HYPE,no,no,0
2951,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr,32,0.03,2025585,0.0,km1,8.521,HYPE,no,no,0
2952,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr,64,0.03,2142869,0.0,km1,8.089,HYPE,no,no,0
2953,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr,128,0.03,2216513,0.00021235900000000002,km1,6.365,HYPE,no,no,0
2954,sat14_UCG-15-10p0.cnf.dual.hgr,2,0.03,54842,0.0,km1,4.25,HYPE,no,no,0
2955,sat14_UCG-15-10p0.cnf.dual.hgr,4,0.03,95130,0.0,km1,4.141,HYPE,no,no,0
2956,sat14_UCG-15-10p0.cnf.dual.hgr,8,0.03,133261,0.0,km1,4.06,HYPE,no,no,0
2957,sat14_UCG-15-10p0.cnf.dual.hgr,16,0.03,161628,0.0,km1,4.003,HYPE,no,no,0
2958,sat14_UCG-15-10p0.cnf.dual.hgr,32,0.03,174442,0.0,km1,3.883,HYPE,no,no,0
2959,sat14_UCG-15-10p0.cnf.dual.hgr,64,0.03,195967,0.0,km1,3.8569999999999998,HYPE,no,no,0
2960,sat14_UCG-15-10p0.cnf.dual.hgr,128,0.03,212051,0.0,km1,3.866,HYPE,no,no,0
2961,sat14_UCG-15-10p0.cnf.hgr,2,0.03,222609,0.0,km1,2.3280000000000003,HYPE,no,no,0
2962,sat14_UCG-15-10p0.cnf.hgr,4,0.03,372492,0.0,km1,2.41,HYPE,no,no,0
2963,sat14_UCG-15-10p0.cnf.hgr,8,0.03,418454,0.0,km1,2.391,HYPE,no,no,0
2964,sat14_UCG-15-10p0.cnf.hgr,16,0.03,467856,0.0,km1,2.289,HYPE,no,no,0
2965,sat14_UCG-15-10p0.cnf.hgr,32,0.03,481811,0.0,km1,2.1790000000000003,HYPE,no,no,0
2966,sat14_UCG-15-10p0.cnf.hgr,64,0.03,505685,0.0,km1,2.16,HYPE,no,no,0
2967,sat14_UCG-15-10p0.cnf.hgr,128,0.03,536063,0.0,km1,2.106,HYPE,no,no,0
2968,sat14_UCG-15-10p0.cnf.primal.hgr,2,0.03,246351,0.0,km1,2.022,HYPE,no,no,0
2969,sat14_UCG-15-10p0.cnf.primal.hgr,4,0.03,384194,0.0,km1,2.051,HYPE,no,no,0
2970,sat14_UCG-15-10p0.cnf.primal.hgr,8,0.03,420196,0.0,km1,2.017,HYPE,no,no,0
2971,sat14_UCG-15-10p0.cnf.primal.hgr,16,0.03,449219,0.0,km1,1.929,HYPE,no,no,0
2972,sat14_UCG-15-10p0.cnf.primal.hgr,32,0.03,491017,0.0,km1,1.867,HYPE,no,no,0
2973,sat14_UCG-15-10p0.cnf.primal.hgr,64,0.03,508368,0.0,km1,1.8330000000000002,HYPE,no,no,0
2974,sat14_UCG-15-10p0.cnf.primal.hgr,128,0.03,531434,0.0,km1,1.834,HYPE,no,no,0
2975,sat14_UCG-15-10p1.cnf.dual.hgr,2,0.03,54853,0.0,km1,4.2410000000000005,HYPE,no,no,0
2976,sat14_UCG-15-10p1.cnf.dual.hgr,4,0.03,103092,0.0,km1,4.217,HYPE,no,no,0
2977,sat14_UCG-15-10p1.cnf.dual.hgr,8,0.03,134141,0.0,km1,4.208,HYPE,no,no,0
2978,sat14_UCG-15-10p1.cnf.dual.hgr,16,0.03,150474,0.0,km1,4.0569999999999995,HYPE,no,no,0
2979,sat14_UCG-15-10p1.cnf.dual.hgr,32,0.03,162808,0.0,km1,3.986,HYPE,no,no,0
2980,sat14_UCG-15-10p1.cnf.dual.hgr,64,0.03,191680,0.0,km1,3.9619999999999997,HYPE,no,no,0
2981,sat14_UCG-15-10p1.cnf.dual.hgr,128,0.03,215071,0.0,km1,3.904,HYPE,no,no,0
2982,sat14_UCG-15-10p1.cnf.hgr,2,0.03,215520,0.0,km1,2.392,HYPE,no,no,0
2983,sat14_UCG-15-10p1.cnf.hgr,4,0.03,353500,0.0,km1,2.455,HYPE,no,no,0
2984,sat14_UCG-15-10p1.cnf.hgr,8,0.03,411295,0.0,km1,2.441,HYPE,no,no,0
2985,sat14_UCG-15-10p1.cnf.hgr,16,0.03,455453,0.0,km1,2.4290000000000003,HYPE,no,no,0
2986,sat14_UCG-15-10p1.cnf.hgr,32,0.03,477707,0.0,km1,2.208,HYPE,no,no,0
2987,sat14_UCG-15-10p1.cnf.hgr,64,0.03,499704,0.0,km1,2.157,HYPE,no,no,0
2988,sat14_UCG-15-10p1.cnf.hgr,128,0.03,521150,0.0,km1,2.1430000000000002,HYPE,no,no,0
2989,sat14_UCG-15-10p1.cnf.primal.hgr,2,0.03,252351,0.0,km1,1.994,HYPE,no,no,0
2990,sat14_UCG-15-10p1.cnf.primal.hgr,4,0.03,396591,0.0,km1,2.065,HYPE,no,no,0
2991,sat14_UCG-15-10p1.cnf.primal.hgr,8,0.03,425220,0.0,km1,2.065,HYPE,no,no,0
2992,sat14_UCG-15-10p1.cnf.primal.hgr,16,0.03,463297,0.0,km1,1.944,HYPE,no,no,0
2993,sat14_UCG-15-10p1.cnf.primal.hgr,32,0.03,490110,0.0,km1,1.876,HYPE,no,no,0
2994,sat14_UCG-15-10p1.cnf.primal.hgr,64,0.03,520945,0.0,km1,1.854,HYPE,no,no,0
2995,sat14_UCG-15-10p1.cnf.primal.hgr,128,0.03,549061,0.0,km1,1.8319999999999999,HYPE,no,no,0
2996,sat14_UCG-20-5p0.cnf.dual.hgr,2,0.03,65454,0.0,km1,4.8,HYPE,no,no,0
2997,sat14_UCG-20-5p0.cnf.dual.hgr,4,0.03,110048,0.0,km1,4.813,HYPE,no,no,0
2998,sat14_UCG-20-5p0.cnf.dual.hgr,8,0.03,138747,0.0,km1,4.736000000000001,HYPE,no,no,0
2999,sat14_UCG-20-5p0.cnf.dual.hgr,16,0.03,150375,0.0,km1,4.6,HYPE,no,no,0
3000,sat14_UCG-20-5p0.cnf.dual.hgr,32,0.03,177508,0.0,km1,4.697,HYPE,no,no,0
3001,sat14_UCG-20-5p0.cnf.dual.hgr,64,0.03,203425,0.0,km1,4.404,HYPE,no,no,0
3002,sat14_UCG-20-5p0.cnf.dual.hgr,128,0.03,227783,0.0,km1,4.343999999999999,HYPE,no,no,0
3003,sat14_UCG-20-5p0.cnf.hgr,2,0.03,232647,0.0,km1,2.845,HYPE,no,no,0
3004,sat14_UCG-20-5p0.cnf.hgr,4,0.03,367765,0.0,km1,2.8989999999999996,HYPE,no,no,0
3005,sat14_UCG-20-5p0.cnf.hgr,8,0.03,443582,0.0,km1,2.8369999999999997,HYPE,no,no,0
3006,sat14_UCG-20-5p0.cnf.hgr,16,0.03,500348,0.0,km1,3.133,HYPE,no,no,0
3007,sat14_UCG-20-5p0.cnf.hgr,32,0.03,526896,0.0,km1,2.608,HYPE,no,no,0
3008,sat14_UCG-20-5p0.cnf.hgr,64,0.03,567377,0.0,km1,2.608,HYPE,no,no,0
3009,sat14_UCG-20-5p0.cnf.hgr,128,0.03,598632,0.0,km1,2.55,HYPE,no,no,0
3010,sat14_UCG-20-5p0.cnf.primal.hgr,2,0.03,261152,0.0,km1,2.447,HYPE,no,no,0
3011,sat14_UCG-20-5p0.cnf.primal.hgr,4,0.03,400525,0.0,km1,2.4090000000000003,HYPE,no,no,0
3012,sat14_UCG-20-5p0.cnf.primal.hgr,8,0.03,440657,0.0,km1,2.407,HYPE,no,no,0
3013,sat14_UCG-20-5p0.cnf.primal.hgr,16,0.03,500305,0.0,km1,2.332,HYPE,no,no,0
3014,sat14_UCG-20-5p0.cnf.primal.hgr,32,0.03,534853,0.0,km1,2.157,HYPE,no,no,0
3015,sat14_UCG-20-5p0.cnf.primal.hgr,64,0.03,598087,0.0,km1,2.113,HYPE,no,no,0
3016,sat14_UCG-20-5p0.cnf.primal.hgr,128,0.03,635459,0.0,km1,2.126,HYPE,no,no,0
3017,sat14_UR-15-10p1.cnf.dual.hgr,2,0.03,58756,0.0,km1,4.349,HYPE,no,no,0
3018,sat14_UR-15-10p1.cnf.dual.hgr,4,0.03,99133,0.0,km1,4.298,HYPE,no,no,0
3019,sat14_UR-15-10p1.cnf.dual.hgr,8,0.03,134904,0.0,km1,4.1930000000000005,HYPE,no,no,0
3020,sat14_UR-15-10p1.cnf.dual.hgr,16,0.03,153679,0.0,km1,4.123,HYPE,no,no,0
3021,sat14_UR-15-10p1.cnf.dual.hgr,32,0.03,177363,0.0,km1,3.951,HYPE,no,no,0
3022,sat14_UR-15-10p1.cnf.dual.hgr,64,0.03,204261,0.0,km1,3.9189999999999996,HYPE,no,no,0
3023,sat14_UR-15-10p1.cnf.dual.hgr,128,0.03,225692,0.0,km1,3.935,HYPE,no,no,0
3024,sat14_UR-15-10p1.cnf.hgr,2,0.03,220562,0.0,km1,2.412,HYPE,no,no,0
3025,sat14_UR-15-10p1.cnf.hgr,4,0.03,359730,0.0,km1,2.499,HYPE,no,no,0
3026,sat14_UR-15-10p1.cnf.hgr,8,0.03,419582,0.0,km1,2.457,HYPE,no,no,0
3027,sat14_UR-15-10p1.cnf.hgr,16,0.03,460995,0.0,km1,2.3369999999999997,HYPE,no,no,0
3028,sat14_UR-15-10p1.cnf.hgr,32,0.03,493855,0.0,km1,2.2569999999999997,HYPE,no,no,0
3029,sat14_UR-15-10p1.cnf.hgr,64,0.03,519217,0.0,km1,2.201,HYPE,no,no,0
3030,sat14_UR-15-10p1.cnf.hgr,128,0.03,541246,0.0,km1,2.213,HYPE,no,no,0
3031,sat14_UR-15-10p1.cnf.primal.hgr,2,0.03,250530,0.0,km1,2.032,HYPE,no,no,0
3032,sat14_UR-15-10p1.cnf.primal.hgr,4,0.03,387212,0.0,km1,2.0980000000000003,HYPE,no,no,0
3033,sat14_UR-15-10p1.cnf.primal.hgr,8,0.03,432168,0.0,km1,2.103,HYPE,no,no,0
3034,sat14_UR-15-10p1.cnf.primal.hgr,16,0.03,470738,0.0,km1,1.9769999999999999,HYPE,no,no,0
3035,sat14_UR-15-10p1.cnf.primal.hgr,32,0.03,514030,0.0,km1,1.9069999999999998,HYPE,no,no,0
3036,sat14_UR-15-10p1.cnf.primal.hgr,64,0.03,528155,0.0,km1,1.869,HYPE,no,no,0
3037,sat14_UR-15-10p1.cnf.primal.hgr,128,0.03,561406,0.0,km1,1.8630000000000002,HYPE,no,no,0
3038,sat14_UR-20-5p0.cnf.dual.hgr,2,0.03,62442,0.0,km1,4.792,HYPE,no,no,0
3039,sat14_UR-20-5p0.cnf.dual.hgr,4,0.03,101537,0.0,km1,4.814,HYPE,no,no,0
3040,sat14_UR-20-5p0.cnf.dual.hgr,8,0.03,133909,0.0,km1,4.775,HYPE,no,no,0
3041,sat14_UR-20-5p0.cnf.dual.hgr,16,0.03,172122,0.0,km1,4.656000000000001,HYPE,no,no,0
3042,sat14_UR-20-5p0.cnf.dual.hgr,32,0.03,190067,0.0,km1,4.541,HYPE,no,no,0
3043,sat14_UR-20-5p0.cnf.dual.hgr,64,0.03,206427,0.0,km1,4.395,HYPE,no,no,0
3044,sat14_UR-20-5p0.cnf.dual.hgr,128,0.03,225507,0.0,km1,4.459,HYPE,no,no,0
3045,sat14_UR-20-5p0.cnf.hgr,2,0.03,242490,0.0,km1,2.8689999999999998,HYPE,no,no,0
3046,sat14_UR-20-5p0.cnf.hgr,4,0.03,385425,0.0,km1,2.9419999999999997,HYPE,no,no,0
3047,sat14_UR-20-5p0.cnf.hgr,8,0.03,455878,0.0,km1,2.8789999999999996,HYPE,no,no,0
3048,sat14_UR-20-5p0.cnf.hgr,16,0.03,507196,0.0,km1,2.8089999999999997,HYPE,no,no,0
3049,sat14_UR-20-5p0.cnf.hgr,32,0.03,548076,0.0,km1,2.6489999999999996,HYPE,no,no,0
3050,sat14_UR-20-5p0.cnf.hgr,64,0.03,592669,0.0,km1,2.609,HYPE,no,no,0
3051,sat14_UR-20-5p0.cnf.hgr,128,0.03,623113,0.0,km1,2.552,HYPE,no,no,0
3052,sat14_UR-20-5p0.cnf.primal.hgr,2,0.03,257042,0.0,km1,2.47,HYPE,no,no,0
3053,sat14_UR-20-5p0.cnf.primal.hgr,4,0.03,394363,0.0,km1,2.485,HYPE,no,no,0
3054,sat14_UR-20-5p0.cnf.primal.hgr,8,0.03,464721,0.0,km1,2.435,HYPE,no,no,0
3055,sat14_UR-20-5p0.cnf.primal.hgr,16,0.03,507616,0.0,km1,2.336,HYPE,no,no,0
3056,sat14_UR-20-5p0.cnf.primal.hgr,32,0.03,546098,0.0,km1,2.209,HYPE,no,no,0
3057,sat14_UR-20-5p0.cnf.primal.hgr,64,0.03,615501,0.0,km1,2.147,HYPE,no,no,0
3058,sat14_UR-20-5p0.cnf.primal.hgr,128,0.03,657002,0.0,km1,2.2119999999999997,HYPE,no,no,0
3059,sat14_UTI-20-10p1.cnf.dual.hgr,2,0.03,113302,0.0,km1,5.64,HYPE,no,no,0
3060,sat14_UTI-20-10p1.cnf.dual.hgr,4,0.03,167151,0.0,km1,5.791,HYPE,no,no,0
3061,sat14_UTI-20-10p1.cnf.dual.hgr,8,0.03,205009,0.0,km1,5.682,HYPE,no,no,0
3062,sat14_UTI-20-10p1.cnf.dual.hgr,16,0.03,233891,0.0,km1,5.612,HYPE,no,no,0
3063,sat14_UTI-20-10p1.cnf.dual.hgr,32,0.03,255417,0.0,km1,5.422999999999999,HYPE,no,no,0
3064,sat14_UTI-20-10p1.cnf.dual.hgr,64,0.03,273465,0.0,km1,5.285,HYPE,no,no,0
3065,sat14_UTI-20-10p1.cnf.dual.hgr,128,0.03,286230,0.0,km1,5.229,HYPE,no,no,0
3066,sat14_UTI-20-10p1.cnf.hgr,2,0.03,252129,0.0,km1,3.2969999999999997,HYPE,no,no,0
3067,sat14_UTI-20-10p1.cnf.hgr,4,0.03,394703,0.0,km1,3.412,HYPE,no,no,0
3068,sat14_UTI-20-10p1.cnf.hgr,8,0.03,471468,0.0,km1,3.286,HYPE,no,no,0
3069,sat14_UTI-20-10p1.cnf.hgr,16,0.03,527085,0.0,km1,3.198,HYPE,no,no,0
3070,sat14_UTI-20-10p1.cnf.hgr,32,0.03,527931,0.0,km1,3.0380000000000003,HYPE,no,no,0
3071,sat14_UTI-20-10p1.cnf.hgr,64,0.03,594821,0.0,km1,2.9389999999999996,HYPE,no,no,0
3072,sat14_UTI-20-10p1.cnf.hgr,128,0.03,652479,0.0,km1,2.908,HYPE,no,no,0
3073,sat14_UTI-20-10p1.cnf.primal.hgr,2,0.03,327405,0.0,km1,2.877,HYPE,no,no,0
3074,sat14_UTI-20-10p1.cnf.primal.hgr,4,0.03,489562,0.0,km1,2.872,HYPE,no,no,0
3075,sat14_UTI-20-10p1.cnf.primal.hgr,8,0.03,492717,0.0,km1,2.775,HYPE,no,no,0
3076,sat14_UTI-20-10p1.cnf.primal.hgr,16,0.03,553470,0.0,km1,2.6919999999999997,HYPE,no,no,0
3077,sat14_UTI-20-10p1.cnf.primal.hgr,32,0.03,567955,0.0,km1,2.551,HYPE,no,no,0
3078,sat14_UTI-20-10p1.cnf.primal.hgr,64,0.03,607773,0.0,km1,2.517,HYPE,no,no,0
3079,sat14_UTI-20-10p1.cnf.primal.hgr,128,0.03,659263,0.0,km1,2.432,HYPE,no,no,0
3080,sat14_velev-vliw-uns-2.0-uq5.cnf.dual.hgr,2,0.03,83755,0.0,km1,15.662,HYPE,no,no,0
3081,sat14_velev-vliw-uns-2.0-uq5.cnf.dual.hgr,4,0.03,173163,0.0,km1,15.693,HYPE,no,no,0
3082,sat14_velev-vliw-uns-2.0-uq5.cnf.dual.hgr,8,0.03,270483,3.24447e-06,km1,14.052,HYPE,no,no,0
3083,sat14_velev-vliw-uns-2.0-uq5.cnf.dual.hgr,16,0.03,379728,6.48891e-06,km1,13.892999999999999,HYPE,no,no,0
3084,sat14_velev-vliw-uns-2.0-uq5.cnf.dual.hgr,32,0.03,492986,1.29777e-05,km1,13.538,HYPE,no,no,0
3085,sat14_velev-vliw-uns-2.0-uq5.cnf.dual.hgr,64,0.03,628679,2.59551e-05,km1,13.200999999999999,HYPE,no,no,0
3086,sat14_velev-vliw-uns-2.0-uq5.cnf.dual.hgr,128,0.03,751150,5.19103e-05,km1,12.828,HYPE,no,no,0
3087,sat14_velev-vliw-uns-2.0-uq5.cnf.hgr,2,0.03,1455285,0.0,km1,6.356,HYPE,no,no,0
3088,sat14_velev-vliw-uns-2.0-uq5.cnf.hgr,4,0.03,1735583,0.0,km1,6.532,HYPE,no,no,0
3089,sat14_velev-vliw-uns-2.0-uq5.cnf.hgr,8,0.03,1991367,0.0,km1,6.388999999999999,HYPE,no,no,0
3090,sat14_velev-vliw-uns-2.0-uq5.cnf.hgr,16,0.03,2190445,0.0,km1,6.361000000000001,HYPE,no,no,0
3091,sat14_velev-vliw-uns-2.0-uq5.cnf.hgr,32,0.03,2363037,0.0,km1,6.0760000000000005,HYPE,no,no,0
3092,sat14_velev-vliw-uns-2.0-uq5.cnf.hgr,64,0.03,2511268,0.0,km1,5.941,HYPE,no,no,0
3093,sat14_velev-vliw-uns-2.0-uq5.cnf.hgr,128,0.03,2687925,0.0,km1,5.682,HYPE,no,no,0
3094,sat14_velev-vliw-uns-2.0-uq5.cnf.primal.hgr,2,0.03,690002,1.3186500000000002e-05,km1,5.596,HYPE,no,no,0
3095,sat14_velev-vliw-uns-2.0-uq5.cnf.primal.hgr,4,0.03,1243657,2.63727e-05,km1,5.688,HYPE,no,no,0
3096,sat14_velev-vliw-uns-2.0-uq5.cnf.primal.hgr,8,0.03,1580977,5.27454e-05,km1,5.665,HYPE,no,no,0
3097,sat14_velev-vliw-uns-2.0-uq5.cnf.primal.hgr,16,0.03,1779082,0.000105485,km1,5.518,HYPE,no,no,0
3098,sat14_velev-vliw-uns-2.0-uq5.cnf.primal.hgr,32,0.03,1959528,0.00021097,km1,5.252999999999999,HYPE,no,no,0
3099,sat14_velev-vliw-uns-2.0-uq5.cnf.primal.hgr,64,0.03,2217507,0.000421941,km1,5.048,HYPE,no,no,0
3100,sat14_velev-vliw-uns-2.0-uq5.cnf.primal.hgr,128,0.03,2449799,0.000843882,km1,4.921,HYPE,no,no,0
3101,sat14_velev-vliw-uns-4.0-9.cnf.dual.hgr,2,0.03,73954,0.0,km1,10.989,HYPE,no,no,0
3102,sat14_velev-vliw-uns-4.0-9.cnf.dual.hgr,4,0.03,149256,0.0,km1,11.147,HYPE,no,no,0
3103,sat14_velev-vliw-uns-4.0-9.cnf.dual.hgr,8,0.03,223453,0.0,km1,10.929,HYPE,no,no,0
3104,sat14_velev-vliw-uns-4.0-9.cnf.dual.hgr,16,0.03,300182,0.0,km1,10.943,HYPE,no,no,0
3105,sat14_velev-vliw-uns-4.0-9.cnf.dual.hgr,32,0.03,385075,1.7638599999999997e-05,km1,9.496,HYPE,no,no,0
3106,sat14_velev-vliw-uns-4.0-9.cnf.dual.hgr,64,0.03,476577,3.52771e-05,km1,9.196,HYPE,no,no,0
3107,sat14_velev-vliw-uns-4.0-9.cnf.dual.hgr,128,0.03,574713,7.05517e-05,km1,9.07,HYPE,no,no,0
3108,sat14_velev-vliw-uns-4.0-9.cnf.hgr,2,0.03,875309,0.0,km1,4.8580000000000005,HYPE,no,no,0
3109,sat14_velev-vliw-uns-4.0-9.cnf.hgr,4,0.03,1075191,0.0,km1,4.894,HYPE,no,no,0
3110,sat14_velev-vliw-uns-4.0-9.cnf.hgr,8,0.03,1538859,0.0,km1,5.067,HYPE,no,no,0
3111,sat14_velev-vliw-uns-4.0-9.cnf.hgr,16,0.03,1612308,0.0,km1,4.908,HYPE,no,no,0
3112,sat14_velev-vliw-uns-4.0-9.cnf.hgr,32,0.03,1972655,0.0,km1,4.886,HYPE,no,no,0
3113,sat14_velev-vliw-uns-4.0-9.cnf.hgr,64,0.03,2112396,0.0,km1,4.762,HYPE,no,no,0
3114,sat14_velev-vliw-uns-4.0-9.cnf.hgr,128,0.03,2326935,0.0,km1,4.548,HYPE,no,no,0
3115,sat14_velev-vliw-uns-4.0-9.cnf.primal.hgr,2,0.03,724738,2.07948e-05,km1,3.87,HYPE,no,no,0
3116,sat14_velev-vliw-uns-4.0-9.cnf.primal.hgr,4,0.03,977118,4.15887e-05,km1,3.781,HYPE,no,no,0
3117,sat14_velev-vliw-uns-4.0-9.cnf.primal.hgr,8,0.03,1176895,8.317389999999999e-05,km1,3.766,HYPE,no,no,0
3118,sat14_velev-vliw-uns-4.0-9.cnf.primal.hgr,16,0.03,1431902,0.00016633400000000002,km1,3.8739999999999997,HYPE,no,no,0
3119,sat14_velev-vliw-uns-4.0-9.cnf.primal.hgr,32,0.03,1415594,0.00033266800000000005,km1,3.665,HYPE,no,no,0
3120,sat14_velev-vliw-uns-4.0-9.cnf.primal.hgr,64,0.03,1755862,0.0006653360000000001,km1,3.591,HYPE,no,no,0
3121,sat14_velev-vliw-uns-4.0-9.cnf.primal.hgr,128,0.03,2006329,0.00132979,km1,3.509,HYPE,no,no,0
3122,scfxm1-2r.mtx.hgr,2,0.03,1337,0.0,km1,0.182,HYPE,no,no,0
3123,scfxm1-2r.mtx.hgr,4,0.03,1989,0.0,km1,0.182,HYPE,no,no,0
3124,scfxm1-2r.mtx.hgr,8,0.03,2369,0.0,km1,0.183,HYPE,no,no,0
3125,scfxm1-2r.mtx.hgr,16,0.03,2802,0.0,km1,0.183,HYPE,no,no,0
3126,scfxm1-2r.mtx.hgr,32,0.03,3280,0.0,km1,0.179,HYPE,no,no,0
3127,scfxm1-2r.mtx.hgr,64,0.03,4116,0.0,km1,0.179,HYPE,no,no,0
3128,scfxm1-2r.mtx.hgr,128,0.03,5476,0.0,km1,0.184,HYPE,no,no,0
3129,scircuit.mtx.hgr,2,0.03,23678,0.0,km1,0.8590000000000001,HYPE,no,no,0
3130,scircuit.mtx.hgr,4,0.03,37715,0.0,km1,0.848,HYPE,no,no,0
3131,scircuit.mtx.hgr,8,0.03,47314,0.0,km1,0.85,HYPE,no,no,0
3132,scircuit.mtx.hgr,16,0.03,54932,0.0,km1,0.8440000000000001,HYPE,no,no,0
3133,scircuit.mtx.hgr,32,0.03,56657,0.0,km1,0.8340000000000001,HYPE,no,no,0
3134,scircuit.mtx.hgr,64,0.03,70069,0.0,km1,0.838,HYPE,no,no,0
3135,scircuit.mtx.hgr,128,0.03,77055,0.0,km1,0.8370000000000001,HYPE,no,no,0
3136,shallow_water2.mtx.hgr,2,0.03,1911,0.0,km1,0.147,HYPE,no,no,0
3137,shallow_water2.mtx.hgr,4,0.03,3707,0.0,km1,0.147,HYPE,no,no,0
3138,shallow_water2.mtx.hgr,8,0.03,5679,0.0,km1,0.151,HYPE,no,no,0
3139,shallow_water2.mtx.hgr,16,0.03,7881,0.0,km1,0.14800000000000002,HYPE,no,no,0
3140,shallow_water2.mtx.hgr,32,0.03,10331,0.0,km1,0.146,HYPE,no,no,0
3141,shallow_water2.mtx.hgr,64,0.03,13633,0.0,km1,0.146,HYPE,no,no,0
3142,shallow_water2.mtx.hgr,128,0.03,18232,0.0,km1,0.147,HYPE,no,no,0
3143,shermanACb.mtx.hgr,2,0.03,10834,0.0,km1,0.10300000000000001,HYPE,no,no,0
3144,shermanACb.mtx.hgr,4,0.03,18002,0.0,km1,0.107,HYPE,no,no,0
3145,shermanACb.mtx.hgr,8,0.03,21837,0.0,km1,0.105,HYPE,no,no,0
3146,shermanACb.mtx.hgr,16,0.03,25345,0.0,km1,0.107,HYPE,no,no,0
3147,shermanACb.mtx.hgr,32,0.03,28271,0.0,km1,0.10300000000000001,HYPE,no,no,0
3148,shermanACb.mtx.hgr,64,0.03,30755,0.0,km1,0.10300000000000001,HYPE,no,no,0
3149,shermanACb.mtx.hgr,128,0.03,33215,0.0,km1,0.102,HYPE,no,no,0
3150,ship_001.mtx.hgr,2,0.03,6809,0.0,km1,1.6869999999999998,HYPE,no,no,0
3151,ship_001.mtx.hgr,4,0.03,15423,0.0,km1,1.6740000000000002,HYPE,no,no,0
3152,ship_001.mtx.hgr,8,0.03,34560,0.0,km1,1.6680000000000001,HYPE,no,no,0
3153,ship_001.mtx.hgr,16,0.03,50543,0.0,km1,1.6230000000000002,HYPE,no,no,0
3154,ship_001.mtx.hgr,32,0.03,72666,0.0,km1,1.6219999999999999,HYPE,no,no,0
3155,ship_001.mtx.hgr,64,0.03,107488,0.0,km1,1.632,HYPE,no,no,0
3156,ship_001.mtx.hgr,128,0.03,150388,0.0,km1,1.659,HYPE,no,no,0
3157,shock-9.mtx.hgr,2,0.03,828,0.0,km1,0.064,HYPE,no,no,0
3158,shock-9.mtx.hgr,4,0.03,1356,0.0,km1,0.064,HYPE,no,no,0
3159,shock-9.mtx.hgr,8,0.03,2567,0.0,km1,0.066,HYPE,no,no,0
3160,shock-9.mtx.hgr,16,0.03,4297,0.0,km1,0.065,HYPE,no,no,0
3161,shock-9.mtx.hgr,32,0.03,6602,0.0,km1,0.063,HYPE,no,no,0
3162,shock-9.mtx.hgr,64,0.03,8924,0.0,km1,0.063,HYPE,no,no,0
