"graph","k","epsilon","seed","objective","km1","imbalance","totalPartitionTime","algorithm","failed","timeout","cut"
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",4,0.03,4,"kMinusOne",2012,0.0139525698772,50.989,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",4,0.03,5,"kMinusOne",2017,0.0113151332535,67.436,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",4,0.03,6,"kMinusOne",2165,0.00941392579791,57.193,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",4,0.03,7,"kMinusOne",1928,0.0127730127942,67.572,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",4,0.03,8,"kMinusOne",1969,0.00408007469645,51.458,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",4,0.03,9,"kMinusOne",1916,0.00907132410584,56.469,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",4,0.03,10,"kMinusOne",2164,0.00986918181812,67.192,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",8,0.03,1,"kMinusOne",4680,0.0105139552113,96.355,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",8,0.03,2,"kMinusOne",4824,0.010352263224,93.644,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",8,0.03,3,"kMinusOne",4671,0.00740734850322,95.493,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",8,0.03,4,"kMinusOne",4651,0.0157199070669,93.426,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",8,0.03,5,"kMinusOne",4687,0.00723637910674,84.907,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",8,0.03,6,"kMinusOne",4741,0.00463340317897,87.841,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",8,0.03,7,"kMinusOne",4672,0.00639876159842,99.075,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",8,0.03,8,"kMinusOne",4735,0.00398398454119,88.197,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",8,0.03,9,"kMinusOne",4808,0.00585802118165,82.225,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",8,0.03,10,"kMinusOne",4611,0.00219476992688,78.986,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",16,0.03,1,"kMinusOne",10319,0.00499389017153,125.958,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",16,0.03,2,"kMinusOne",10085,0.008755211909,119.029,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",16,0.03,3,"kMinusOne",9900,0.00991091048372,126.983,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",16,0.03,4,"kMinusOne",9978,0.0040767532292,105.918,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",16,0.03,5,"kMinusOne",9668,0.00678575309931,119.57,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",16,0.03,6,"kMinusOne",9764,0.00618669833351,118.103,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",16,0.03,7,"kMinusOne",10095,0.010788287154,134.7,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",16,0.03,8,"kMinusOne",9446,0.00367384913892,112.551,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",16,0.03,9,"kMinusOne",9990,0.00867038999526,106.046,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",16,0.03,10,"kMinusOne",10012,0.0127285884308,127.382,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",32,0.03,1,"kMinusOne",15581,0.00416156411194,144.471,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",32,0.03,2,"kMinusOne",15744,0.00277791031167,144.998,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",32,0.03,3,"kMinusOne",16058,0.0138153325805,150.52,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",32,0.03,4,"kMinusOne",15419,0.00437361833421,139.718,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",32,0.03,5,"kMinusOne",15245,0.00698718662362,147.504,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",32,0.03,6,"kMinusOne",15540,0.00807396451273,147.504,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",32,0.03,7,"kMinusOne",15512,0.0105125880688,152.135,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",32,0.03,8,"kMinusOne",15414,0.00376926380075,148.089,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",32,0.03,9,"kMinusOne",15389,0.00896459224624,142.175,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",32,0.03,10,"kMinusOne",15751,0.00822240246831,151.296,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",64,0.03,1,"kMinusOne",27229,0.00787777259426,176.479,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",64,0.03,2,"kMinusOne",27047,0.00587387081725,166.752,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",64,0.03,3,"kMinusOne",26933,0.00571483099368,176.38,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",64,0.03,4,"kMinusOne",26867,0.00514228762882,168.337,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",64,0.03,5,"kMinusOne",26754,0.00538614869163,177.757,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",64,0.03,6,"kMinusOne",27536,0.00445311506001,170.389,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",64,0.03,7,"kMinusOne",26857,0.00972263454769,186.88,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",64,0.03,8,"kMinusOne",26514,0.00711438144111,179.052,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",64,0.03,9,"kMinusOne",26897,0.00736884515883,158.111,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",64,0.03,10,"kMinusOne",27683,0.00610712922516,167.953,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",128,0.03,1,"kMinusOne",44440,0.00670087789983,188.261,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",128,0.03,2,"kMinusOne",44932,0.00542855931125,192.852,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",128,0.03,3,"kMinusOne",45043,0.00313838585182,191.741,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",128,0.03,4,"kMinusOne",44753,0.00275669027524,194.841,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",128,0.03,5,"kMinusOne",44876,0.00561940709954,198.183,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",128,0.03,6,"kMinusOne",44834,0.00462275753849,194.085,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",128,0.03,7,"kMinusOne",44759,0.00549217524068,196.446,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",128,0.03,8,"kMinusOne",44630,0.00335043894991,207.816,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",128,0.03,9,"kMinusOne",44190,0.00640400356249,196.113,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.dual.hgr",128,0.03,10,"kMinusOne",44909,0.00468637346792,199.053,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",2,0.03,1,"kMinusOne",1483,0.00238959176599,25.539,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",2,0.03,2,"kMinusOne",1180,0,26.25,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",2,0.03,3,"kMinusOne",1176,0,26.244,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",2,0.03,4,"kMinusOne",1164,0.0172596272342,25.54,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",2,0.03,5,"kMinusOne",1194,0.0135618888451,25.332,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",2,0.03,6,"kMinusOne",1473,0.00401274800417,16.689,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",2,0.03,7,"kMinusOne",1168,0,24.991,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",2,0.03,8,"kMinusOne",1164,0.0172596272342,26.296,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",2,0.03,9,"kMinusOne",1178,0,25.46,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",2,0.03,10,"kMinusOne",1184,0,25.624,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",4,0.03,1,"kMinusOne",5106,0.00994982252701,44.336,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",4,0.03,2,"kMinusOne",4134,0.0112256773695,49.437,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",4,0.03,3,"kMinusOne",3549,2.50426053798e-05,49.757,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",4,0.03,4,"kMinusOne",5843,0.0133200299984,45.67,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",4,0.03,5,"kMinusOne",6208,0.0131144170279,39.159,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",4,0.03,6,"kMinusOne",4441,0.0132304038318,52.7,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",4,0.03,7,"kMinusOne",4761,0.00129562532045,44.106,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",4,0.03,8,"kMinusOne",4157,6.59015931048e-06,49.988,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",4,0.03,9,"kMinusOne",5333,0.00994982252701,44.279,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",4,0.03,10,"kMinusOne",4129,0,49.031,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",8,0.03,1,"kMinusOne",9675,0.00404898854368,67.309,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",8,0.03,2,"kMinusOne",11381,0.0158216336193,67.776,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",8,0.03,3,"kMinusOne",9696,0.00290230233502,68.401,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",8,0.03,4,"kMinusOne",10768,0,72.559,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",8,0.03,5,"kMinusOne",10749,0.0166888974414,72.704,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",8,0.03,6,"kMinusOne",9484,0.00660596698598,69.107,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",8,0.03,7,"kMinusOne",11311,0.0132778354782,69.081,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",8,0.03,8,"kMinusOne",8449,0.00453402362964,70.691,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",8,0.03,9,"kMinusOne",10697,0.0186949392915,72.333,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",8,0.03,10,"kMinusOne",9003,0.00439167637616,71.504,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",16,0.03,1,"kMinusOne",21787,0.00905750301829,94.941,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",16,0.03,2,"kMinusOne",24849,0.00166599007787,94.491,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",16,0.03,3,"kMinusOne",25129,0.00814542617186,96.275,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",16,0.03,4,"kMinusOne",28841,0.00407007702568,92.165,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",16,0.03,5,"kMinusOne",23683,0.0142979907949,90.355,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",16,0.03,6,"kMinusOne",27296,0.0190639877265,84.446,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",16,0.03,7,"kMinusOne",22966,0.00909440786179,91.067,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",16,0.03,8,"kMinusOne",20864,0.00388555280819,96.596,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",16,0.03,9,"kMinusOne",23773,0.0199866088139,91.993,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",16,0.03,10,"kMinusOne",22642,0.00601021736953,93.361,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",32,0.03,1,"kMinusOne",54132,0.0179145710098,114.958,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",32,0.03,2,"kMinusOne",53257,0.00640032054324,112.549,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",32,0.03,3,"kMinusOne",50627,0.00520882759202,115.96,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",32,0.03,4,"kMinusOne",56042,0.0103438458862,111.731,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",32,0.03,5,"kMinusOne",54512,0.0184206919094,114.258,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",32,0.03,6,"kMinusOne",55652,0.0143400921562,102.16,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",32,0.03,7,"kMinusOne",54753,0.00393298115754,114.003,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",32,0.03,8,"kMinusOne",53463,0.00390134860131,116.169,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",32,0.03,9,"kMinusOne",51033,0.00504012062548,115.301,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",32,0.03,10,"kMinusOne",50663,0.00403842301163,113.955,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",64,0.03,1,"kMinusOne",82722,0.0183045128638,132.409,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",64,0.03,2,"kMinusOne",84683,0.0156895824547,133.309,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",64,0.03,3,"kMinusOne",79497,0.00744411640658,136.382,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",64,0.03,4,"kMinusOne",78778,0.0129481231548,132.211,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",64,0.03,5,"kMinusOne",83748,0.0135596794601,130.342,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",64,0.03,6,"kMinusOne",85371,0.0109025727541,125.168,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",64,0.03,7,"kMinusOne",84186,0.00790805567271,133.712,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",64,0.03,8,"kMinusOne",85768,0.0132855335302,134.27,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",64,0.03,9,"kMinusOne",82421,0.00892028679882,132.51,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",64,0.03,10,"kMinusOne",80318,0.00911008013496,129.451,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",128,0.03,1,"kMinusOne",166758,0.0180936313792,157.655,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",128,0.03,2,"kMinusOne",165452,0.0137072964994,158.935,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",128,0.03,3,"kMinusOne",165669,0.00847743568115,158.429,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",128,0.03,4,"kMinusOne",167339,0.0081822016027,158.241,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",128,0.03,5,"kMinusOne",166031,0.00826655419654,157.514,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",128,0.03,6,"kMinusOne",171774,0.013918177984,157.413,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",128,0.03,7,"kMinusOne",167515,0.00953184310418,157.387,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",128,0.03,8,"kMinusOne",165237,0.0156474061577,154.527,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",128,0.03,9,"kMinusOne",168933,0.00953184310418,159.477,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.hgr",128,0.03,10,"kMinusOne",163153,0.00691691269507,158.006,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",2,0.03,1,"kMinusOne",1178,0,20.805,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",2,0.03,2,"kMinusOne",1168,0.0194172739976,20.57,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",2,0.03,3,"kMinusOne",1168,0.00224405092749,13.498,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",2,0.03,4,"kMinusOne",1172,0,20.539,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",2,0.03,5,"kMinusOne",2783,0.0199990649788,21.869,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",2,0.03,6,"kMinusOne",1168,0.00224405092749,20.65,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",2,0.03,7,"kMinusOne",1164,0,20.4,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",2,0.03,8,"kMinusOne",1481,0,20.625,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",2,0.03,9,"kMinusOne",1168,0,20.788,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",2,0.03,10,"kMinusOne",1177,0.0193925998265,20.893,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",4,0.03,1,"kMinusOne",4154,0.000309076458763,40.368,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",4,0.03,2,"kMinusOne",5246,0.0191913105361,35.937,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",4,0.03,3,"kMinusOne",4985,0.0122150133241,28.877,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",4,0.03,4,"kMinusOne",3840,0.000109085808975,39.219,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",4,0.03,5,"kMinusOne",4154,0.00572440769003,39.899,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",4,0.03,6,"kMinusOne",5614,0.0122150133241,36.567,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",4,0.03,7,"kMinusOne",4468,0.00152979860682,39.322,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",4,0.03,8,"kMinusOne",4287,0.0070360346789,39.468,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",4,0.03,9,"kMinusOne",4152,0.0039582564971,35.373,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",4,0.03,10,"kMinusOne",5595,0.0122150133241,39.833,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",8,0.03,1,"kMinusOne",11714,0.00662826153582,52.106,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",8,0.03,2,"kMinusOne",13294,0.0199938704164,45.055,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",8,0.03,3,"kMinusOne",12921,0.0127318722761,41.659,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",8,0.03,4,"kMinusOne",11824,0.0132824958833,55.918,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",8,0.03,5,"kMinusOne",12575,0.0125708408438,50.668,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",8,0.03,6,"kMinusOne",11983,0.0134331381909,59.731,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",8,0.03,7,"kMinusOne",11579,0.010461848537,57.689,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",8,0.03,8,"kMinusOne",12920,0.00662306697349,56.837,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",8,0.03,9,"kMinusOne",12024,0.00728277638968,57.999,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",8,0.03,10,"kMinusOne",12651,0.0106748255926,57.625,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",16,0.03,1,"kMinusOne",29204,0.0140356345125,75.926,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",16,0.03,2,"kMinusOne",27431,0.00994234065763,72.823,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",16,0.03,3,"kMinusOne",28085,0.0142018596437,63.949,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",16,0.03,4,"kMinusOne",29527,0.0139005765934,77.05,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",16,0.03,5,"kMinusOne",25243,0.0128305023116,74.901,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",16,0.03,6,"kMinusOne",26585,0.0149498727339,72.902,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",16,0.03,7,"kMinusOne",28169,0.0172250792167,71.084,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",16,0.03,8,"kMinusOne",29589,0.0117604280297,63.635,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",16,0.03,9,"kMinusOne",30617,0.0139733000883,74.629,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",16,0.03,10,"kMinusOne",29902,0.0153342683497,74.674,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",32,0.03,1,"kMinusOne",61208,0.0129446476064,89.893,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",32,0.03,2,"kMinusOne",61665,0.0128615359043,91.395,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",32,0.03,3,"kMinusOne",60191,0.0105551861702,82.648,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",32,0.03,4,"kMinusOne",59109,0.0118226396277,87.788,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",32,0.03,5,"kMinusOne",57217,0.0178482380319,88.613,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",32,0.03,6,"kMinusOne",58029,0.0157704454787,90.485,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",32,0.03,7,"kMinusOne",58354,0.0137342087766,95.287,"PaToH-Q","no","no",0
"sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr",32,0.03,8,"kMinusOne",58755,0.0152094414894,82.012,"PaToH-Q","no","no",0
