algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,6,128,0.03,1,0.0298423,23.2696,km1,79342,79342,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,7,128,0.03,1,0.0298423,23.2535,km1,79342,79342,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,8,128,0.03,1,0.0298423,23.2571,km1,79342,79342,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,9,128,0.03,1,0.0298423,31.5377,km1,79342,79342,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,10,16,0.03,1,0.0298423,23.9952,km1,54302,54302,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,1,16,0.03,1,0.0298423,24.0225,km1,54302,54302,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,2,16,0.03,1,0.0298423,23.9998,km1,54302,54302,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,3,16,0.03,1,0.0298423,24.0418,km1,54302,54302,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,4,16,0.03,1,0.0298423,24.0587,km1,54302,54302,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,5,16,0.03,1,0.0298423,24.1952,km1,54302,54302,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,6,16,0.03,1,0.0298423,24.0865,km1,54302,54302,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,7,16,0.03,1,0.0298423,24.029,km1,54302,54302,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,8,16,0.03,1,0.0298423,24.0064,km1,54302,54302,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,9,16,0.03,1,0.0298423,24.025,km1,54302,54302,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,10,2,0.03,1,0.029949,109.664,km1,16925,16925,no
