algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,as-22july06.graph.hgr,no,3,8,0.03,1,0.0299547,9.67374,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,4,8,0.03,1,0.0299547,9.69676,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,5,8,0.03,1,0.0299547,9.68165,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,6,8,0.03,1,0.0299547,9.68818,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,7,8,0.03,1,0.0299547,9.68409,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,8,8,0.03,1,0.0299547,9.67593,km1,11077,11077,no
KaHyPar-K,as-22july06.graph.hgr,no,9,8,0.03,1,0.0299547,9.76026,km1,11077,11077,no
KaHyPar-K,as-skitter.graph.hgr,no,10,128,0.03,1,0.0299815,4159.59,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,1,128,0.03,1,0.0299815,5534.8,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,2,128,0.03,1,0.0299815,5546.33,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,3,128,0.03,1,0.0299815,4181.16,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,4,128,0.03,1,0.0299815,4175.25,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,5,128,0.03,1,0.0299815,4172.67,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,6,128,0.03,1,0.0299815,4191.12,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,7,128,0.03,1,0.0299815,4175.63,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,8,128,0.03,1,0.0299815,4171.04,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,9,128,0.03,1,0.0299815,4174.24,km1,1895497,1895497,no
KaHyPar-K,as-skitter.graph.hgr,no,10,16,0.03,1,0.029985,6994.5,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,1,16,0.03,1,0.029985,4816.96,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,2,16,0.03,1,0.029985,4788.36,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,3,16,0.03,1,0.029985,4818.04,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,4,16,0.03,1,0.029985,4792.17,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,5,16,0.03,1,0.029985,4814.79,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,6,16,0.03,1,0.029985,4787.83,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,7,16,0.03,1,0.029985,4825.53,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,8,16,0.03,1,0.029985,4786.78,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,9,16,0.03,1,0.029985,7022.25,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,10,2,0.03,1,0.029993,1980.64,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,1,2,0.03,1,0.029993,1411.91,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,2,2,0.03,1,0.029993,1411.43,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,3,2,0.03,1,0.029993,1979.17,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,4,2,0.03,1,0.029993,1979.48,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,5,2,0.03,1,0.029993,1990.79,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,6,2,0.03,1,0.029993,1984.62,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,7,2,0.03,1,0.029993,1984.13,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,8,2,0.03,1,0.029993,1986.23,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,9,2,0.03,1,0.029993,1976.54,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,10,32,0.03,1,0.029985,4290.31,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,1,32,0.03,1,0.029985,4295.88,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,2,32,0.03,1,0.029985,4283.97,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,3,32,0.03,1,0.029985,4297.14,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,4,32,0.03,1,0.029985,4277.07,km1,1156370,1156370,no
KaHyPar-K,as-skitter.graph.hgr,no,5,32,0.03,1,0.029985,4301.53,km1,1156370,1156370,no
