algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaFFPa-StrongS,auto.graph,no,8,64,0.03,1,0.029809999999999892,291.986,km1,176005,176005,no
KaFFPa-StrongS,auto.graph,no,9,64,0.03,1,0.029809999999999892,319.825,km1,175851,175851,no
KaFFPa-StrongS,auto.graph,no,10,8,0.03,1,0.029970000000000052,343.296,km1,48305,48305,no
KaFFPa-StrongS,auto.graph,no,1,8,0.03,1,0.02994999999999992,371.006,km1,50092,50092,no
KaFFPa-StrongS,auto.graph,no,2,8,0.03,1,0.029970000000000052,364.282,km1,46949,46949,no
KaFFPa-StrongS,auto.graph,no,3,8,0.03,1,0.029970000000000052,372.522,km1,46660,46660,no
KaFFPa-StrongS,auto.graph,no,4,8,0.03,1,0.029970000000000052,373.556,km1,47172,47172,no
KaFFPa-StrongS,auto.graph,no,5,8,0.03,1,0.029970000000000052,344.181,km1,45864,45864,no
KaFFPa-StrongS,auto.graph,no,6,8,0.03,1,0.029970000000000052,328.426,km1,48363,48363,no
KaFFPa-StrongS,auto.graph,no,7,8,0.03,1,0.029970000000000052,359.408,km1,47185,47185,no
KaFFPa-StrongS,auto.graph,no,8,8,0.03,1,0.029970000000000052,331.457,km1,45653,45653,no
KaFFPa-StrongS,auto.graph,no,9,8,0.03,1,0.029970000000000052,404.53,km1,48285,48285,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,10,128,0.03,1,0.029279999999999973,3845.96,km1,75852,75852,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,1,128,0.03,1,0.029279999999999973,3255.11,km1,76062,76062,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,2,128,0.03,1,0.029279999999999973,3313.46,km1,75552,75552,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,3,128,0.03,1,0.029279999999999973,4393.85,km1,76019,76019,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,4,128,0.03,1,0.029279999999999973,3021.14,km1,75483,75483,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,5,128,0.03,1,0.029279999999999973,2621.56,km1,75502,75502,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,6,128,0.03,1,0.029279999999999973,4048.01,km1,76064,76064,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,7,128,0.03,1,0.029279999999999973,2875.04,km1,75799,75799,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,8,128,0.03,1,0.029279999999999973,2157.05,km1,75815,75815,no
KaFFPa-StrongS,coAuthorsCiteseer.graph,no,9,128,0.03,1,0.029279999999999973,3509.98,km1,75651,75651,no
