algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaFFPa-StrongS*,as-22july06.graph,no,8,64,0.03,1,0.025069999999999926,243.808,km1,19344,19344,no
KaFFPa-StrongS*,as-22july06.graph,no,9,64,0.03,1,0.025069999999999926,139.758,km1,19413,19413,no
KaFFPa-StrongS*,as-22july06.graph,no,10,8,0.03,1,0.029609999999999914,13.7926,km1,10807,10807,no
KaFFPa-StrongS*,as-22july06.graph,no,1,8,0.03,1,0.029609999999999914,15.7383,km1,10734,10734,no
KaFFPa-StrongS*,as-22july06.graph,no,2,8,0.03,1,0.029609999999999914,14.2259,km1,10951,10951,no
KaFFPa-StrongS*,as-22july06.graph,no,3,8,0.03,1,0.029609999999999914,13.1167,km1,10781,10781,no
KaFFPa-StrongS*,as-22july06.graph,no,4,8,0.03,1,0.029609999999999914,13.8015,km1,10938,10938,no
KaFFPa-StrongS*,as-22july06.graph,no,5,8,0.03,1,0.029609999999999914,12.6583,km1,10806,10806,no
KaFFPa-StrongS*,as-22july06.graph,no,6,8,0.03,1,0.029609999999999914,14.6817,km1,10955,10955,no
KaFFPa-StrongS*,as-22july06.graph,no,7,8,0.03,1,0.029609999999999914,10.3855,km1,11046,11046,no
KaFFPa-StrongS*,as-22july06.graph,no,8,8,0.03,1,0.029609999999999914,12.0314,km1,10861,10861,no
KaFFPa-StrongS*,as-22july06.graph,no,9,8,0.03,1,0.029609999999999914,14.1789,km1,10747,10747,no
KaFFPa-StrongS*,as-skitter.graph,yes,10,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,1,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,2,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,3,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,4,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,5,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,6,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,7,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,8,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,yes,9,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-StrongS*,as-skitter.graph,no,10,16,0.03,1,0.029959999999999987,4575.42,km1,879127,879127,no
KaFFPa-StrongS*,as-skitter.graph,no,1,16,0.03,1,0.029959999999999987,8192.34,km1,890779,890779,no
KaFFPa-StrongS*,as-skitter.graph,no,2,16,0.03,1,0.029959999999999987,10150.7,km1,894910,894910,no
KaFFPa-StrongS*,as-skitter.graph,no,3,16,0.03,1,0.029959999999999987,5857.96,km1,923790,923790,no
KaFFPa-StrongS*,as-skitter.graph,no,4,16,0.03,1,0.029959999999999987,6043.14,km1,885213,885213,no
KaFFPa-StrongS*,as-skitter.graph,no,5,16,0.03,1,0.029959999999999987,5843.42,km1,883208,883208,no
KaFFPa-StrongS*,as-skitter.graph,no,6,16,0.03,1,0.029959999999999987,6749.93,km1,874576,874576,no
KaFFPa-StrongS*,as-skitter.graph,no,7,16,0.03,1,0.029959999999999987,4244.07,km1,885539,885539,no
KaFFPa-StrongS*,as-skitter.graph,no,8,16,0.03,1,0.029959999999999987,5925.28,km1,896281,896281,no
KaFFPa-StrongS*,as-skitter.graph,no,9,16,0.03,1,0.029959999999999987,6104.9,km1,889381,889381,no
KaFFPa-StrongS*,as-skitter.graph,no,10,2,0.03,1,0.02998999999999996,488.011,km1,238192,238192,no
KaFFPa-StrongS*,as-skitter.graph,no,1,2,0.03,1,0.02998999999999996,474.492,km1,242700,242700,no
KaFFPa-StrongS*,as-skitter.graph,no,2,2,0.03,1,0.02998999999999996,405.692,km1,248041,248041,no
KaFFPa-StrongS*,as-skitter.graph,no,3,2,0.03,1,0.02998999999999996,340.465,km1,246313,246313,no
KaFFPa-StrongS*,as-skitter.graph,no,4,2,0.03,1,0.02998999999999996,620.182,km1,235706,235706,no
KaFFPa-StrongS*,as-skitter.graph,no,5,2,0.03,1,0.02998999999999996,384.707,km1,229828,229828,no
KaFFPa-StrongS*,as-skitter.graph,no,6,2,0.03,1,0.02998999999999996,491.034,km1,244836,244836,no
KaFFPa-StrongS*,as-skitter.graph,no,7,2,0.03,1,0.02998999999999996,334.301,km1,241384,241384,no
KaFFPa-StrongS*,as-skitter.graph,no,8,2,0.03,1,0.02998999999999996,239.364,km1,245181,245181,no
KaFFPa-StrongS*,as-skitter.graph,no,9,2,0.03,1,0.02998999999999996,355.748,km1,246179,246179,no
KaFFPa-StrongS*,as-skitter.graph,no,10,32,0.03,1,0.029930000000000012,13478.9,km1,1193334,1193334,no
KaFFPa-StrongS*,as-skitter.graph,no,1,32,0.03,1,0.029930000000000012,14425.3,km1,1164606,1164606,no
KaFFPa-StrongS*,as-skitter.graph,no,2,32,0.03,1,0.029930000000000012,7493.75,km1,1185138,1185138,no
KaFFPa-StrongS*,as-skitter.graph,no,3,32,0.03,1,0.029930000000000012,12874.6,km1,1198906,1198906,no
KaFFPa-StrongS*,as-skitter.graph,no,4,32,0.03,1,0.029930000000000012,12239.3,km1,1167942,1167942,no
KaFFPa-StrongS*,as-skitter.graph,no,5,32,0.03,1,0.029930000000000012,16650.4,km1,1186572,1186572,no
KaFFPa-StrongS*,as-skitter.graph,no,6,32,0.03,1,0.029930000000000012,11707.7,km1,1177519,1177519,no
KaFFPa-StrongS*,as-skitter.graph,no,7,32,0.03,1,0.029930000000000012,12474.8,km1,1172365,1172365,no
KaFFPa-StrongS*,as-skitter.graph,no,8,32,0.03,1,0.029930000000000012,14721.9,km1,1189940,1189940,no
KaFFPa-StrongS*,as-skitter.graph,no,9,32,0.03,1,0.029930000000000012,7041.76,km1,1174459,1174459,no
KaFFPa-StrongS*,as-skitter.graph,no,10,4,0.03,1,0.02998999999999996,1469.84,km1,453654,453654,no
KaFFPa-StrongS*,as-skitter.graph,no,1,4,0.03,1,0.02998999999999996,2508.19,km1,448557,448557,no
