algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,auto.graph.hgr,no,10,16,0.03,1,0.0299886,516.824,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,1,16,0.03,1,0.0299886,517.472,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,2,16,0.03,1,0.0299886,521.049,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,3,16,0.03,1,0.0299886,516.228,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,4,16,0.03,1,0.0299886,515.549,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,5,16,0.03,1,0.0299886,518.009,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,6,16,0.03,1,0.0299886,522.285,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,7,16,0.03,1,0.0299886,515.717,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,8,16,0.03,1,0.0299886,520.75,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,9,16,0.03,1,0.0299886,517.913,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,10,2,0.03,1,0.029998,323.814,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,1,2,0.03,1,0.029998,326.174,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,2,2,0.03,1,0.029998,325.761,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,3,2,0.03,1,0.029998,237.512,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,4,2,0.03,1,0.029998,237.238,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,5,2,0.03,1,0.029998,237.292,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,6,2,0.03,1,0.029998,237.09,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,7,2,0.03,1,0.029998,237.423,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,8,2,0.03,1,0.029998,237.17,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,9,2,0.03,1,0.029998,323.018,km1,9710,9710,no
KaHyPar-K,auto.graph.hgr,no,10,32,0.03,1,0.0299529,379.903,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,1,32,0.03,1,0.0299529,379.768,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,2,32,0.03,1,0.0299529,381.599,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,3,32,0.03,1,0.0299529,379.32,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,4,32,0.03,1,0.0299529,381.18,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,5,32,0.03,1,0.0299529,379.611,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,6,32,0.03,1,0.0299529,380.749,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,7,32,0.03,1,0.0299529,383.606,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,8,32,0.03,1,0.0299529,380.065,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,9,32,0.03,1,0.0299529,379.802,km1,122446,122446,no
KaHyPar-K,auto.graph.hgr,no,10,4,0.03,1,0.029998,653.525,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,1,4,0.03,1,0.029998,894.402,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,2,4,0.03,1,0.029998,890.041,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,3,4,0.03,1,0.029998,893.853,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,4,4,0.03,1,0.029998,892.115,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,5,4,0.03,1,0.029998,654.632,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,6,4,0.03,1,0.029998,654.174,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,7,4,0.03,1,0.029998,654.132,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,8,4,0.03,1,0.029998,653.522,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,9,4,0.03,1,0.029998,653.993,km1,26135,26135,no
KaHyPar-K,auto.graph.hgr,no,10,64,0.03,1,0.0299529,392.044,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,1,64,0.03,1,0.0299529,393.665,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,2,64,0.03,1,0.0299529,393.105,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,3,64,0.03,1,0.0299529,393.193,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,4,64,0.03,1,0.0299529,393.336,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,5,64,0.03,1,0.0299529,393.347,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,6,64,0.03,1,0.0299529,393.849,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,7,64,0.03,1,0.0299529,392.731,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,8,64,0.03,1,0.0299529,391.736,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,9,64,0.03,1,0.0299529,391.355,km1,175179,175179,no
KaHyPar-K,auto.graph.hgr,no,10,8,0.03,1,0.0299891,584.874,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,1,8,0.03,1,0.0299891,795.165,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,2,8,0.03,1,0.0299891,795.081,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,3,8,0.03,1,0.0299891,796.558,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,4,8,0.03,1,0.0299891,796.112,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,5,8,0.03,1,0.0299891,791.209,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,6,8,0.03,1,0.0299891,794.183,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,7,8,0.03,1,0.0299891,585.598,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,8,8,0.03,1,0.0299891,584.5,km1,44967,44967,no
KaHyPar-K,auto.graph.hgr,no,9,8,0.03,1,0.0299891,586.268,km1,44967,44967,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,10,128,0.03,1,0.0298423,87.5897,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,1,128,0.03,1,0.0298423,64.8112,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,2,128,0.03,1,0.0298423,64.8599,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,3,128,0.03,1,0.0298423,64.8186,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,4,128,0.03,1,0.0298423,64.8399,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,5,128,0.03,1,0.0298423,87.4676,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,6,128,0.03,1,0.0298423,87.4587,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,7,128,0.03,1,0.0298423,87.5939,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,8,128,0.03,1,0.0298423,87.8135,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,9,128,0.03,1,0.0298423,87.4316,km1,76726,76726,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,10,16,0.03,1,0.02942,77.2327,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,1,16,0.03,1,0.02942,77.0419,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,2,16,0.03,1,0.02942,77.1446,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,3,16,0.03,1,0.02942,77.1713,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,4,16,0.03,1,0.02942,77.2262,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,5,16,0.03,1,0.02942,77.2128,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,6,16,0.03,1,0.02942,77.1739,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,7,16,0.03,1,0.02942,77.2085,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,8,16,0.03,1,0.02942,77.2954,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,9,16,0.03,1,0.02942,77.316,km1,52314,52314,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,10,2,0.03,1,0.029993,114.017,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,1,2,0.03,1,0.029993,90.1423,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,2,2,0.03,1,0.029993,119.366,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,3,2,0.03,1,0.029993,82.6184,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,4,2,0.03,1,0.029993,114.443,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,5,2,0.03,1,0.029993,82.8247,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,6,2,0.03,1,0.029993,115.094,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,7,2,0.03,1,0.029993,86.2854,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,8,2,0.03,1,0.029993,117.038,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,9,2,0.03,1,0.029993,86.0827,km1,16827,16827,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,10,32,0.03,1,0.0299831,88.5728,km1,61070,61070,no
KaHyPar-K,coAuthorsCiteseer.graph.hgr,no,1,32,0.03,1,0.0299831,65.1962,km1,61070,61070,no
